,TARIH,MAL_TURU,MAL_ADI,BIRIM,ASGARI_UCRET,AZAMI_UCRET,ORTALAMA_UCRET
1714,2024-01-19T00:00:00,MEYVE,ÜZÜM  BEYAZ,kg,10.0,60.0,35.0
1715,2024-01-19T00:00:00,SEBZE,BİBER  MEKSİKA,kg,8.0,40.0,24.0
1716,2024-01-19T00:00:00,MEYVE,ÜZÜM  SİYAH,kg,23.0,70.0,46.5
1717,2024-01-19T00:00:00,SEBZE,ALABAŞ,kg,4.0,17.0,10.5
1718,2024-01-19T00:00:00,MEYVE,MANDALİNA SATSUMA,kg,5.0,15.0,10.0
1719,2024-01-19T00:00:00,SEBZE,DOMATES SALKIM  (İYİ TARIM),kg,10.0,45.0,27.5
1720,2024-01-19T00:00:00,SEBZE,DOMATES PEMBE,kg,10.0,45.0,27.5
1721,2024-01-19T00:00:00,SEBZE,HAVUÇ(TAKOZ),kg,5.0,20.0,12.5
1722,2024-01-19T00:00:00,MEYVE,LİMON LAMAS,kg,6.0,14.0,10.0
1723,2024-01-19T00:00:00,SEBZE,PATATES TAZE,kg,5.0,22.0,13.5
1724,2024-01-19T00:00:00,SEBZE,MANTAR (İSTİRİDYE),kg,40.0,140.0,90.0
1725,2024-01-19T00:00:00,SEBZE,BİBER KÖY(MAZO),kg,10.0,40.0,25.0
1726,2024-01-19T00:00:00,SEBZE,LAHANA KARA,kg,5.0,14.0,9.5
1727,2024-01-19T00:00:00,MEYVE,ELMA FUJİ,kg,9.0,32.0,20.5
1728,2024-01-19T00:00:00,İTHAL,KIVI  İTHAL,kg,20.0,70.0,45.0
1729,2024-01-19T00:00:00,MEYVE,LİMON DİĞER ,kg,8.0,15.0,11.5
1730,2024-01-19T00:00:00,SEBZE,Y.MAYDONOZ,bağ,1.25,7.0,4.13
1731,2024-01-19T00:00:00,SEBZE,Y.DEREOTU,bağ,1.25,8.0,4.63
1732,2024-01-19T00:00:00,SEBZE,Y.ROKA,bağ,1.25,7.0,4.13
1733,2024-01-19T00:00:00,SEBZE,Y.TERE,bağ,1.0,7.0,4.0
1734,2024-01-19T00:00:00,SEBZE,Y.NANE,bağ,1.25,7.0,4.13
1735,2024-01-19T00:00:00,MEYVE,ERİK  ANJELIKA,kg,20.0,50.0,35.0
1736,2024-01-19T00:00:00,MEYVE,ÜZÜM  SULTANİYE,kg,10.0,50.0,30.0
1737,2024-01-19T00:00:00,MEYVE,ELMA GSMIT(İYİ TARIM),kg,10.0,40.0,25.0
1738,2024-01-19T00:00:00,MEYVE,ELMA  GOLDEN,kg,6.0,32.0,19.0
1739,2024-01-19T00:00:00,SEBZE,KAVUN  SERA,kg,10.0,27.0,18.5
1740,2024-01-19T00:00:00,İTHAL,AVAKADO,adet,10.0,35.0,22.5
1741,2024-01-19T00:00:00,İTHAL,ANANAS,adet,30.0,100.0,65.0
1742,2024-01-19T00:00:00,İTHAL,MUZ  ITHAL,kg,20.0,70.0,45.0
1743,2024-01-19T00:00:00,İTHAL,HINDISTAN CEVIZI,adet,10.0,40.0,25.0
1744,2024-01-19T00:00:00,MEYVE,PORTAKAL   FINIKE,kg,10.0,25.0,17.5
1745,2024-01-19T00:00:00,SEBZE,BROKOLI,kg,5.0,30.0,17.5
1746,2024-01-19T00:00:00,MEYVE,CENNET ELMASI,kg,10.0,60.0,35.0
1747,2024-01-19T00:00:00,MEYVE,PORTAKAL  SIKMALIK,kg,8.0,15.0,11.5
1748,2024-01-19T00:00:00,MEYVE,MUŞMULA,kg,7.0,35.0,21.0
1749,2024-01-19T00:00:00,SEBZE,Y.REYHAN,adet,4.0,16.0,10.0
1750,2024-01-19T00:00:00,SEBZE,BAKLA,kg,7.0,45.0,26.0
1751,2024-01-19T00:00:00,SEBZE,BORULCE,kg,25.0,60.0,42.5
1752,2024-01-19T00:00:00,SEBZE,BİBER  SİVRİ,kg,10.0,52.0,31.0
1753,2024-01-19T00:00:00,SEBZE,BİBER  DOLMA,kg,8.0,45.0,26.5
1754,2024-01-19T00:00:00,SEBZE,FASULYE   AYSE,kg,10.0,70.0,40.0
1755,2024-01-19T00:00:00,SEBZE,FASULYE   CALI,kg,10.0,70.0,40.0
1756,2024-01-19T00:00:00,SEBZE,BARBUNYA TAZE,kg,20.0,50.0,35.0
1757,2024-01-19T00:00:00,SEBZE,HAVUÇ,kg,5.0,16.0,10.5
1758,2024-01-19T00:00:00,SEBZE,ISPANAK,kg,5.0,30.0,17.5
1759,2024-01-19T00:00:00,SEBZE,KABAK TAZE,kg,10.0,38.0,24.0
1760,2024-01-20T00:00:00,SEBZE,FASULYE   AYSE,kg,10.0,70.0,40.0
1761,2024-01-20T00:00:00,SEBZE,FASULYE   CALI,kg,10.0,70.0,40.0
1762,2024-01-20T00:00:00,SEBZE,BARBUNYA TAZE,kg,20.0,50.0,35.0
1763,2024-01-20T00:00:00,SEBZE,HAVUÇ,kg,5.0,20.0,12.5
1764,2024-01-20T00:00:00,SEBZE,ISPANAK,kg,5.0,25.0,15.0
1765,2024-01-20T00:00:00,SEBZE,KABAK TAZE,kg,10.0,38.0,24.0
1766,2024-01-20T00:00:00,SEBZE,KABAK  BAL,kg,5.0,25.0,15.0
1767,2024-01-20T00:00:00,SEBZE,KEREVIZ,kg,10.0,25.0,17.5
1768,2024-01-20T00:00:00,SEBZE,MARUL,adet,5.0,24.0,14.5
1769,2024-01-20T00:00:00,SEBZE,PATLICAN  UZUN,kg,8.0,42.0,25.0
1770,2024-01-20T00:00:00,SEBZE,PATLICAN TOPAN,kg,8.0,45.0,26.5
1771,2024-01-20T00:00:00,SEBZE,PANCAR,kg,5.0,18.0,11.5
1772,2024-01-20T00:00:00,SEBZE,SOĞAN   TAZE,kg,10.0,45.0,27.5
1773,2024-01-20T00:00:00,SEBZE,SOĞAN   KURU,kg,4.0,14.0,9.0
1774,2024-01-20T00:00:00,SEBZE,LAHANA  KIRMIZI,kg,8.0,17.0,12.5
1775,2024-01-20T00:00:00,SEBZE,KARNABAHAR,kg,5.0,22.0,13.5
1776,2024-01-20T00:00:00,SEBZE,TURP  KIRMIZI,kg,4.0,17.0,10.5
1777,2024-01-20T00:00:00,SEBZE,SEMIZ OTU,adet,8.0,12.5,10.25
1778,2024-01-20T00:00:00,SEBZE,YAPRAK  SALAMURA,kg,10.0,50.0,30.0
1779,2024-01-20T00:00:00,SEBZE,SARIMSAK  KURU,kg,15.0,125.0,70.0
1780,2024-01-20T00:00:00,SEBZE,PATATES  CALMA,kg,5.0,24.0,14.5
1781,2024-01-20T00:00:00,SEBZE,BİBER ÇARLİSTON,kg,10.0,40.0,25.0
1782,2024-01-20T00:00:00,SEBZE,MARUL AYSBERG,adet,5.0,35.0,20.0
1783,2024-01-20T00:00:00,SEBZE,MANTAR,kg,20.0,90.0,55.0
1784,2024-01-20T00:00:00,SEBZE,SOĞAN   KIRMIZI,kg,10.0,25.0,17.5
1785,2024-01-20T00:00:00,SEBZE,BİBER KIRMIZI,kg,15.0,50.0,32.5
1786,2024-01-20T00:00:00,SEBZE,LAHANA  BEYAZ,kg,5.0,30.0,17.5
1787,2024-01-20T00:00:00,SEBZE,PIRASA,kg,4.0,25.0,14.5
1788,2024-01-20T00:00:00,SEBZE,PAZI,adet,4.0,19.0,11.5
1789,2024-01-20T00:00:00,SEBZE,BİBER  KIL ACI,kg,10.0,55.0,32.5
1790,2024-01-20T00:00:00,SEBZE,LAHANA  BURUKSEL,kg,10.0,40.0,25.0
1791,2024-01-20T00:00:00,SEBZE,DOMATES (DİĞER),kg,7.0,35.0,21.0
1792,2024-01-20T00:00:00,SEBZE,SALATALIK ,kg,8.0,35.0,21.5
1793,2024-01-20T00:00:00,SEBZE,DOMATES  SALKIM,kg,12.0,41.0,26.5
1794,2024-01-20T00:00:00,SEBZE,TURP  SIYAH,kg,3.0,20.0,11.5
1795,2024-01-20T00:00:00,MEYVE,AYVA,kg,8.0,40.0,24.0
1796,2024-01-20T00:00:00,MEYVE,ARMUT  S.MARIA,kg,10.0,50.0,30.0
1797,2024-01-20T00:00:00,MEYVE,CILEK,kg,50.0,115.0,82.5
1798,2024-01-20T00:00:00,MEYVE,ELMA  AMASYA,kg,10.0,40.0,25.0
1799,2024-01-20T00:00:00,MEYVE,ELMA  STARKING,kg,15.0,30.0,22.5
1800,2024-01-20T00:00:00,MEYVE,GREYFURT,kg,5.0,25.0,15.0
1801,2024-01-20T00:00:00,SEBZE,KAVUN DİĞER,kg,5.0,50.0,27.5
1802,2024-01-20T00:00:00,SEBZE,KARPUZ,kg,3.0,24.0,13.5
1803,2024-01-20T00:00:00,MEYVE,NAR,kg,10.0,35.0,22.5
1804,2024-01-20T00:00:00,MEYVE,KESTANE,kg,60.0,200.0,130.0
1805,2024-01-20T00:00:00,MEYVE,MANDALİNA,kg,5.0,25.0,15.0
1806,2024-01-20T00:00:00,SEBZE,MARUL KIVIRCIK,adet,5.0,40.0,22.5
1807,2024-01-20T00:00:00,SEBZE,YERELMASI,kg,5.0,20.0,12.5
1808,2024-01-20T00:00:00,SEBZE,DENIZ BÖRÜLCESİ,adet,4.0,35.0,19.5
1809,2024-01-20T00:00:00,İTHAL,MANGO,adet,10.0,41.0,25.5
1810,2024-01-20T00:00:00,MEYVE,ARMUT  DEVECI,kg,10.0,45.0,27.5
1811,2024-01-20T00:00:00,SEBZE,MARUL LOLOROSSO,adet,5.0,34.0,19.5
1812,2024-01-20T00:00:00,SEBZE,BİBER CİN,kg,4.0,40.0,22.0
1813,2024-01-20T00:00:00,SEBZE,DOMATES CHERRY,kg,8.0,40.0,24.0
1814,2024-01-20T00:00:00,SEBZE,TURP  FINDIK,adet,5.0,15.0,10.0
1815,2024-01-20T00:00:00,SEBZE,DOMATES  BEEF,kg,10.0,40.0,25.0
1816,2024-01-20T00:00:00,MEYVE,KIVI  ,kg,10.0,60.0,35.0
1817,2024-01-20T00:00:00,İTHAL,ZENCEFİL,kg,60.0,220.0,140.0
1818,2024-01-20T00:00:00,İTHAL,BİBER KALİFORNİYA,kg,30.0,50.0,40.0
1819,2024-01-20T00:00:00,MEYVE,ÜZÜM  RED GLOBE,kg,10.0,60.0,35.0
1820,2024-01-20T00:00:00,MEYVE,ELMA GSMİT,kg,10.0,37.0,23.5
1821,2024-01-20T00:00:00,İTHAL,ELMA STARKING(İTHAL),kg,10.0,50.0,30.0
1822,2024-01-20T00:00:00,SEBZE,SALATALIK  SİLOR,kg,8.0,40.0,24.0
1823,2024-01-20T00:00:00,MEYVE,HÜNNAP,kg,11.0,40.0,25.5
1824,2024-01-20T00:00:00,MEYVE,ELMA  ARJANTİN,kg,10.0,32.0,21.0
1825,2024-01-20T00:00:00,İTHAL,SARIMSAK  İTHAL,kg,20.0,150.0,85.0
1826,2024-01-20T00:00:00,MEYVE,PORTAKAL WASHINGTON,kg,7.0,16.0,11.5
1827,2024-01-20T00:00:00,MEYVE,ÜZÜM  BEYAZ,kg,10.0,60.0,35.0
1828,2024-01-20T00:00:00,SEBZE,BİBER  MEKSİKA,kg,8.0,40.0,24.0
1829,2024-01-20T00:00:00,MEYVE,ÜZÜM  SİYAH,kg,23.0,70.0,46.5
1830,2024-01-20T00:00:00,SEBZE,ALABAŞ,kg,4.0,15.0,9.5
1831,2024-01-20T00:00:00,MEYVE,MANDALİNA SATSUMA,kg,5.0,23.0,14.0
1832,2024-01-20T00:00:00,SEBZE,DOMATES SALKIM  (İYİ TARIM),kg,10.0,40.0,25.0
1833,2024-01-20T00:00:00,SEBZE,DOMATES PEMBE,kg,10.0,40.0,25.0
1834,2024-01-20T00:00:00,SEBZE,HAVUÇ(TAKOZ),kg,5.0,28.0,16.5
1835,2024-01-20T00:00:00,MEYVE,LİMON LAMAS,kg,6.0,14.0,10.0
1836,2024-01-20T00:00:00,SEBZE,PATATES TAZE,kg,5.0,22.0,13.5
1837,2024-01-20T00:00:00,SEBZE,MANTAR (İSTİRİDYE),kg,40.0,140.0,90.0
1838,2024-01-20T00:00:00,SEBZE,BİBER KÖY(MAZO),kg,10.0,50.0,30.0
1839,2024-01-20T00:00:00,SEBZE,LAHANA KARA,kg,5.0,14.0,9.5
1840,2024-01-20T00:00:00,MEYVE,ELMA FUJİ,kg,9.0,32.0,20.5
1841,2024-01-20T00:00:00,MEYVE,MUZ  YERLI,kg,10.0,45.0,27.5
1842,2024-01-20T00:00:00,MEYVE,PORTAKAL  ,kg,10.0,30.0,20.0
1843,2024-01-20T00:00:00,MEYVE,PORTAKAL  VALENCIA,kg,8.0,25.0,16.5
1844,2024-01-20T00:00:00,İTHAL,KIVI  İTHAL,kg,20.0,70.0,45.0
1845,2024-01-20T00:00:00,MEYVE,LİMON DİĞER ,kg,8.0,15.0,11.5
1846,2024-01-20T00:00:00,SEBZE,Y.MAYDONOZ,bağ,1.25,7.0,4.13
1847,2024-01-20T00:00:00,SEBZE,Y.DEREOTU,bağ,1.25,8.0,4.63
1848,2024-01-20T00:00:00,SEBZE,Y.ROKA,bağ,1.25,7.0,4.13
1849,2024-01-20T00:00:00,SEBZE,Y.TERE,bağ,1.0,7.0,4.0
1850,2024-01-20T00:00:00,SEBZE,Y.NANE,bağ,1.25,7.0,4.13
1851,2024-01-20T00:00:00,MEYVE,ERİK  ANJELIKA,kg,20.0,50.0,35.0
1852,2024-01-20T00:00:00,MEYVE,ÜZÜM  SULTANİYE,kg,10.0,50.0,30.0
1853,2024-01-20T00:00:00,MEYVE,ELMA GSMIT(İYİ TARIM),kg,10.0,40.0,25.0
1854,2024-01-20T00:00:00,MEYVE,ELMA  GOLDEN,kg,6.0,32.0,19.0
1855,2024-01-20T00:00:00,SEBZE,KAVUN  SERA,kg,10.0,27.0,18.5
1856,2024-01-20T00:00:00,İTHAL,AVAKADO,adet,10.0,30.0,20.0
1857,2024-01-20T00:00:00,İTHAL,ANANAS,adet,30.0,95.0,62.5
1858,2024-01-20T00:00:00,İTHAL,MUZ  ITHAL,kg,20.0,70.0,45.0
1859,2024-01-20T00:00:00,İTHAL,HINDISTAN CEVIZI,adet,10.0,40.0,25.0
1860,2024-01-20T00:00:00,MEYVE,PORTAKAL   FINIKE,kg,10.0,25.0,17.5
1861,2024-01-20T00:00:00,SEBZE,BROKOLI,kg,5.0,35.0,20.0
1862,2024-01-20T00:00:00,MEYVE,CENNET ELMASI,kg,10.0,60.0,35.0
1863,2024-01-20T00:00:00,MEYVE,PORTAKAL  SIKMALIK,kg,8.0,15.0,11.5
1864,2024-01-20T00:00:00,MEYVE,MUŞMULA,kg,7.0,35.0,21.0
1865,2024-01-20T00:00:00,SEBZE,Y.REYHAN,adet,4.0,18.0,11.0
1866,2024-01-20T00:00:00,SEBZE,BAKLA,kg,7.0,45.0,26.0
1867,2024-01-20T00:00:00,SEBZE,BORULCE,kg,25.0,60.0,42.5
1868,2024-01-20T00:00:00,SEBZE,BİBER  SİVRİ,kg,10.0,52.0,31.0
1869,2024-01-20T00:00:00,SEBZE,BİBER  DOLMA,kg,8.0,42.0,25.0
1870,2024-01-22T00:00:00,SEBZE,DOMATES  BEEF,kg,10.0,37.0,23.5
1871,2024-01-22T00:00:00,MEYVE,KIVI  ,kg,10.0,60.0,35.0
1872,2024-01-22T00:00:00,İTHAL,ZENCEFİL,kg,60.0,220.0,140.0
1873,2024-01-22T00:00:00,İTHAL,BİBER KALİFORNİYA,kg,30.0,50.0,40.0
1874,2024-01-22T00:00:00,MEYVE,ÜZÜM  RED GLOBE,kg,10.0,60.0,35.0
1875,2024-01-22T00:00:00,MEYVE,ELMA GSMİT,kg,10.0,37.0,23.5
1876,2024-01-22T00:00:00,İTHAL,ELMA STARKING(İTHAL),kg,10.0,50.0,30.0
1877,2024-01-22T00:00:00,SEBZE,SALATALIK  SİLOR,kg,8.0,40.0,24.0
1878,2024-01-22T00:00:00,MEYVE,HÜNNAP,kg,11.0,40.0,25.5
1879,2024-01-22T00:00:00,MEYVE,ELMA  ARJANTİN,kg,10.0,32.0,21.0
1880,2024-01-22T00:00:00,İTHAL,SARIMSAK  İTHAL,kg,20.0,150.0,85.0
1881,2024-01-22T00:00:00,MEYVE,PORTAKAL WASHINGTON,kg,7.0,16.0,11.5
1882,2024-01-22T00:00:00,MEYVE,ÜZÜM  BEYAZ,kg,10.0,60.0,35.0
1883,2024-01-22T00:00:00,MEYVE,AYVA,kg,8.0,40.0,24.0
1884,2024-01-22T00:00:00,MEYVE,ARMUT  S.MARIA,kg,10.0,45.0,27.5
1885,2024-01-22T00:00:00,MEYVE,CILEK,kg,50.0,115.0,82.5
1886,2024-01-22T00:00:00,MEYVE,ELMA  AMASYA,kg,10.0,35.0,22.5
1887,2024-01-22T00:00:00,MEYVE,ELMA  STARKING,kg,15.0,30.0,22.5
1888,2024-01-22T00:00:00,MEYVE,GREYFURT,kg,5.0,25.0,15.0
1889,2024-01-22T00:00:00,SEBZE,KAVUN DİĞER,kg,5.0,50.0,27.5
1890,2024-01-22T00:00:00,SEBZE,KARPUZ,kg,3.0,24.0,13.5
1891,2024-01-22T00:00:00,MEYVE,NAR,kg,10.0,35.0,22.5
1892,2024-01-22T00:00:00,MEYVE,KESTANE,kg,60.0,200.0,130.0
1893,2024-01-22T00:00:00,MEYVE,MANDALİNA,kg,5.0,25.0,15.0
1894,2024-01-22T00:00:00,MEYVE,MUZ  YERLI,kg,10.0,45.0,27.5
1895,2024-01-22T00:00:00,MEYVE,PORTAKAL  ,kg,10.0,30.0,20.0
1896,2024-01-22T00:00:00,MEYVE,PORTAKAL  VALENCIA,kg,8.0,25.0,16.5
1897,2024-01-22T00:00:00,İTHAL,KIVI  İTHAL,kg,20.0,70.0,45.0
1898,2024-01-22T00:00:00,MEYVE,LİMON DİĞER ,kg,8.0,15.0,11.5
1899,2024-01-22T00:00:00,SEBZE,Y.MAYDONOZ,bağ,1.25,7.0,4.13
1900,2024-01-22T00:00:00,SEBZE,Y.DEREOTU,bağ,1.25,8.0,4.63
1901,2024-01-22T00:00:00,SEBZE,Y.ROKA,bağ,1.25,7.0,4.13
1902,2024-01-22T00:00:00,SEBZE,Y.TERE,bağ,1.0,7.0,4.0
1903,2024-01-22T00:00:00,SEBZE,Y.NANE,bağ,1.25,7.0,4.13
1904,2024-01-22T00:00:00,MEYVE,ERİK  ANJELIKA,kg,20.0,50.0,35.0
1905,2024-01-22T00:00:00,MEYVE,ÜZÜM  SULTANİYE,kg,10.0,50.0,30.0
1906,2024-01-22T00:00:00,MEYVE,ELMA GSMIT(İYİ TARIM),kg,10.0,40.0,25.0
1907,2024-01-22T00:00:00,MEYVE,ELMA  GOLDEN,kg,6.0,32.0,19.0
1908,2024-01-22T00:00:00,SEBZE,KAVUN  SERA,kg,10.0,27.0,18.5
1909,2024-01-22T00:00:00,İTHAL,AVAKADO,adet,10.0,30.0,20.0
1910,2024-01-22T00:00:00,İTHAL,ANANAS,adet,30.0,90.0,60.0
1911,2024-01-22T00:00:00,İTHAL,MUZ  ITHAL,kg,20.0,70.0,45.0
1912,2024-01-22T00:00:00,İTHAL,HINDISTAN CEVIZI,adet,10.0,40.0,25.0
1913,2024-01-22T00:00:00,MEYVE,PORTAKAL   FINIKE,kg,10.0,25.0,17.5
1914,2024-01-22T00:00:00,SEBZE,BROKOLI,kg,5.0,35.0,20.0
1915,2024-01-22T00:00:00,MEYVE,CENNET ELMASI,kg,10.0,60.0,35.0
1916,2024-01-22T00:00:00,SEBZE,BİBER  MEKSİKA,kg,8.0,40.0,24.0
1917,2024-01-22T00:00:00,MEYVE,ÜZÜM  SİYAH,kg,23.0,70.0,46.5
1918,2024-01-22T00:00:00,SEBZE,ALABAŞ,kg,4.0,15.0,9.5
1919,2024-01-22T00:00:00,MEYVE,MANDALİNA SATSUMA,kg,5.0,23.0,14.0
1920,2024-01-22T00:00:00,SEBZE,DOMATES SALKIM  (İYİ TARIM),kg,10.0,40.0,25.0
1921,2024-01-22T00:00:00,SEBZE,DOMATES PEMBE,kg,10.0,40.0,25.0
1922,2024-01-22T00:00:00,SEBZE,HAVUÇ(TAKOZ),kg,5.0,28.0,16.5
1923,2024-01-22T00:00:00,MEYVE,LİMON LAMAS,kg,6.0,14.0,10.0
1924,2024-01-22T00:00:00,SEBZE,PATATES TAZE,kg,5.0,22.0,13.5
1925,2024-01-22T00:00:00,SEBZE,MANTAR (İSTİRİDYE),kg,40.0,140.0,90.0
1926,2024-01-22T00:00:00,SEBZE,BİBER KÖY(MAZO),kg,10.0,44.0,27.0
1927,2024-01-22T00:00:00,SEBZE,LAHANA KARA,kg,5.0,14.0,9.5
1928,2024-01-22T00:00:00,MEYVE,ELMA FUJİ,kg,9.0,32.0,20.5
1929,2024-01-22T00:00:00,MEYVE,PORTAKAL  SIKMALIK,kg,8.0,15.0,11.5
1930,2024-01-22T00:00:00,MEYVE,MUŞMULA,kg,7.0,35.0,21.0
1931,2024-01-22T00:00:00,SEBZE,Y.REYHAN,adet,4.0,18.0,11.0
1932,2024-01-22T00:00:00,SEBZE,BAKLA,kg,7.0,45.0,26.0
1933,2024-01-22T00:00:00,SEBZE,BORULCE,kg,25.0,60.0,42.5
1934,2024-01-22T00:00:00,SEBZE,BİBER  SİVRİ,kg,10.0,60.0,35.0
1935,2024-01-22T00:00:00,SEBZE,BİBER  DOLMA,kg,8.0,37.0,22.5
1936,2024-01-22T00:00:00,SEBZE,FASULYE   AYSE,kg,10.0,70.0,40.0
1937,2024-01-22T00:00:00,SEBZE,FASULYE   CALI,kg,10.0,60.0,35.0
1938,2024-01-22T00:00:00,SEBZE,BARBUNYA TAZE,kg,20.0,50.0,35.0
1939,2024-01-22T00:00:00,SEBZE,HAVUÇ,kg,5.0,20.0,12.5
1940,2024-01-22T00:00:00,SEBZE,ISPANAK,kg,5.0,32.0,18.5
1941,2024-01-22T00:00:00,SEBZE,KABAK TAZE,kg,10.0,38.0,24.0
1942,2024-01-22T00:00:00,SEBZE,KABAK  BAL,kg,5.0,25.0,15.0
1943,2024-01-22T00:00:00,SEBZE,KEREVIZ,kg,10.0,30.0,20.0
1944,2024-01-22T00:00:00,SEBZE,MARUL,adet,5.0,24.0,14.5
1945,2024-01-22T00:00:00,SEBZE,PATLICAN  UZUN,kg,8.0,38.0,23.0
1946,2024-01-22T00:00:00,SEBZE,PATLICAN TOPAN,kg,8.0,39.0,23.5
1947,2024-01-22T00:00:00,SEBZE,PANCAR,kg,5.0,18.0,11.5
1948,2024-01-22T00:00:00,SEBZE,SOĞAN   TAZE,kg,10.0,45.0,27.5
1949,2024-01-22T00:00:00,SEBZE,SOĞAN   KURU,kg,4.0,14.0,9.0
1950,2024-01-22T00:00:00,SEBZE,LAHANA  KIRMIZI,kg,8.0,22.0,15.0
1951,2024-01-22T00:00:00,SEBZE,KARNABAHAR,kg,5.0,30.0,17.5
1952,2024-01-22T00:00:00,SEBZE,TURP  KIRMIZI,kg,4.0,17.0,10.5
1953,2024-01-22T00:00:00,SEBZE,SEMIZ OTU,adet,8.0,12.5,10.25
1954,2024-01-22T00:00:00,SEBZE,YAPRAK  SALAMURA,kg,10.0,50.0,30.0
1955,2024-01-22T00:00:00,SEBZE,SARIMSAK  KURU,kg,15.0,125.0,70.0
1956,2024-01-22T00:00:00,SEBZE,PATATES  CALMA,kg,5.0,24.0,14.5
1957,2024-01-22T00:00:00,SEBZE,BİBER ÇARLİSTON,kg,10.0,40.0,25.0
1958,2024-01-22T00:00:00,SEBZE,MARUL AYSBERG,adet,5.0,35.0,20.0
1959,2024-01-22T00:00:00,SEBZE,MANTAR,kg,20.0,90.0,55.0
1960,2024-01-22T00:00:00,SEBZE,SOĞAN   KIRMIZI,kg,10.0,25.0,17.5
1961,2024-01-22T00:00:00,SEBZE,BİBER KIRMIZI,kg,15.0,48.0,31.5
1962,2024-01-22T00:00:00,SEBZE,LAHANA  BEYAZ,kg,5.0,30.0,17.5
1963,2024-01-22T00:00:00,SEBZE,PIRASA,kg,4.0,30.0,17.0
1964,2024-01-22T00:00:00,SEBZE,PAZI,adet,4.0,19.0,11.5
1965,2024-01-22T00:00:00,SEBZE,BİBER  KIL ACI,kg,10.0,60.0,35.0
1966,2024-01-22T00:00:00,SEBZE,LAHANA  BURUKSEL,kg,10.0,40.0,25.0
1967,2024-01-22T00:00:00,SEBZE,DOMATES (DİĞER),kg,7.0,35.0,21.0
1968,2024-01-22T00:00:00,SEBZE,SALATALIK ,kg,8.0,35.0,21.5
1969,2024-01-22T00:00:00,SEBZE,DOMATES  SALKIM,kg,12.0,44.0,28.0
1970,2024-01-22T00:00:00,SEBZE,TURP  SIYAH,kg,3.0,20.0,11.5
1971,2024-01-22T00:00:00,SEBZE,MARUL KIVIRCIK,adet,5.0,40.0,22.5
1972,2024-01-22T00:00:00,SEBZE,YERELMASI,kg,5.0,20.0,12.5
1973,2024-01-22T00:00:00,SEBZE,DENIZ BÖRÜLCESİ,adet,4.0,35.0,19.5
1974,2024-01-22T00:00:00,İTHAL,MANGO,adet,10.0,41.0,25.5
1975,2024-01-22T00:00:00,MEYVE,ARMUT  DEVECI,kg,10.0,45.0,27.5
1976,2024-01-22T00:00:00,SEBZE,MARUL LOLOROSSO,adet,5.0,34.0,19.5
1977,2024-01-22T00:00:00,SEBZE,BİBER CİN,kg,4.0,40.0,22.0
1978,2024-01-22T00:00:00,SEBZE,DOMATES CHERRY,kg,8.0,38.0,23.0
1979,2024-01-22T00:00:00,SEBZE,TURP  FINDIK,adet,5.0,15.0,10.0
1980,2024-01-23T00:00:00,SEBZE,SOĞAN   KIRMIZI,kg,10.0,25.0,17.5
1981,2024-01-23T00:00:00,SEBZE,BİBER KIRMIZI,kg,15.0,55.0,35.0
1982,2024-01-23T00:00:00,SEBZE,LAHANA  BEYAZ,kg,5.0,30.0,17.5
1983,2024-01-23T00:00:00,SEBZE,PIRASA,kg,4.0,30.0,17.0
1984,2024-01-23T00:00:00,SEBZE,PAZI,adet,4.0,19.0,11.5
1985,2024-01-23T00:00:00,SEBZE,BİBER  KIL ACI,kg,10.0,65.0,37.5
1986,2024-01-23T00:00:00,SEBZE,LAHANA  BURUKSEL,kg,10.0,40.0,25.0
1987,2024-01-23T00:00:00,SEBZE,DOMATES (DİĞER),kg,7.0,35.0,21.0
1988,2024-01-23T00:00:00,SEBZE,SALATALIK ,kg,8.0,35.0,21.5
1989,2024-01-23T00:00:00,SEBZE,DOMATES  SALKIM,kg,12.0,40.0,26.0
1990,2024-01-23T00:00:00,SEBZE,TURP  SIYAH,kg,3.0,20.0,11.5
1991,2024-01-23T00:00:00,SEBZE,MARUL KIVIRCIK,adet,5.0,40.0,22.5
1992,2024-01-23T00:00:00,SEBZE,YERELMASI,kg,5.0,20.0,12.5
1993,2024-01-23T00:00:00,SEBZE,DENIZ BÖRÜLCESİ,adet,4.0,35.0,19.5
1994,2024-01-23T00:00:00,İTHAL,MANGO,adet,10.0,41.0,25.5
1995,2024-01-23T00:00:00,MEYVE,ARMUT  DEVECI,kg,10.0,40.0,25.0
1996,2024-01-23T00:00:00,SEBZE,MARUL LOLOROSSO,adet,5.0,34.0,19.5
1997,2024-01-23T00:00:00,SEBZE,BİBER CİN,kg,4.0,40.0,22.0
1998,2024-01-23T00:00:00,SEBZE,DOMATES CHERRY,kg,8.0,38.0,23.0
1999,2024-01-23T00:00:00,SEBZE,TURP  FINDIK,adet,5.0,15.0,10.0
2000,2024-01-23T00:00:00,SEBZE,DOMATES  BEEF,kg,10.0,35.0,22.5
2001,2024-01-23T00:00:00,MEYVE,KIVI  ,kg,10.0,60.0,35.0
2002,2024-01-23T00:00:00,İTHAL,ZENCEFİL,kg,60.0,220.0,140.0
2003,2024-01-23T00:00:00,İTHAL,BİBER KALİFORNİYA,kg,30.0,50.0,40.0
2004,2024-01-23T00:00:00,MEYVE,ÜZÜM  RED GLOBE,kg,10.0,60.0,35.0
