TARIH;MAL_TURU;MAL_ADI;BIRIM;ASGARI_UCRET;AZAMI_UCRET;ORTALAMA_UCRET
2020-04-25;SEBZE;MARUL AYSBERG;ADET;1.50;2.80;2.15
2020-04-25;SEBZE;MANTAR;KG;4.50;10;7.25
2020-04-25;SEBZE;SOGAN   KIRMIZI;KG;1.80;4;2.90
2020-04-25;SEBZE;BIBER KIRMIZI;KG;4;10;7
2020-04-25;SEBZE;LAHANA  BEYAZ;KG;0.50;1.80;1.15
2020-04-25;SEBZE;PIRASA;KG;0.60;2.30;1.45
2020-04-25;SEBZE;PAZI;ADET;0.80;2;1.40
2020-04-25;SEBZE;BIBER  KIL ACI;KG;3;7;5
2020-04-25;SEBZE;LAHANA  BURUKSEL;KG;2;5.50;3.75
2020-04-25;SEBZE;DOMATES  SERA;KG;1.50;3.20;2.35
2020-04-25;SEBZE;SALATALIK  KASA;KG;1.50;2.40;1.95
2020-04-25;SEBZE;DOMATES  SALKIM;KG;2;4;3
2020-04-25;SEBZE;MARUL KIVIRCIK;ADET;0.70;1.80;1.25
2020-04-25;SEBZE;YERELMASI;KG;1.30;3.50;2.40
2020-04-25;SEBZE;DENIZ BÖRÜLCESİ;ADET;0.30;1;0.65
2020-04-25;MEYVE;ARMUT  DEVECI;KG;2.50;6;4.25
2020-04-25;SEBZE;MARUL LOLOROSSO;ADET;1.50;3.50;2.50
2020-04-25;SEBZE;DOMATES CHERRY;KG;2;3.50;2.75
2020-04-25;SEBZE;DOMATES  BEEF;KG;2;4;3
2020-04-25;MEYVE;KIVI  YERLI;KG;5;13;9
2020-04-25;İTHAL..;ELMA STARKING(İTHAL);KG;5;14;9.50
2020-04-25;SEBZE;SALATALIK  SİLOR;KG;1.80;3.20;2.50
2020-04-25;MEYVE;ELMA  ARJANTİN;KG;2.50;7;4.75
2020-04-25;İTHAL..;SARIMSAK  İTHAL;KG;20;40;30
2020-04-25;MEYVE;PORTAKAL WASHINGTON;KG;2;5;3.50
2020-04-25;MEYVE;ELMA MUHTELİF;KG;0.60;2.50;1.55
2020-04-25;MEYVE;MANDALİNA MURKOT;KG;3.50;8;5.75
2020-04-25;SEBZE;MANTAR (PAKET 400GR);ADET;4.50;11.50;8
2020-04-25;SEBZE;DOMATES PEMBE;KG;3.50;7;5.25
2020-04-25;MEYVE;LIMON ENTER;KG;2;7;4.50
2020-04-25;MEYVE;LIMON LAMAS;KG;2;6;4
2020-04-25;SEBZE;DOMATES SALKIM(KUTU);KG;3.80;7.50;5.65
2020-04-25;MEYVE;AYVA;KG;3;7;5
2020-04-25;MEYVE;ARMUT  S.MARIA;KG;3;6;4.50
2020-04-25;MEYVE;CILEK;KG;3;9;6
2020-04-25;MEYVE;ELMA  AMASYA;KG;2.50;8.50;5.50
2020-04-25;MEYVE;ELMA  STARKING;KG;2;6;4
2020-04-25;MEYVE;ERIK  CAN;KG;5;15;10
2020-04-25;MEYVE;GREYFURT;KG;1;2.50;1.75
2020-04-25;SEBZE;KARPUZ;KG;4;5.50;4.75
2020-04-25;MEYVE;NAR;KG;2.50;5;3.75
2020-04-25;MEYVE;KIRAZ  MUHT;KG;10;25;17.50
2020-04-25;MEYVE;KAYISI  MUHT;KG;5;10;7.50
2020-04-25;MEYVE;MALTA;KG;4;10;7
2020-04-25;MEYVE;MANDALİNA;KG;0.50;2.50;1.50
2020-04-25;MEYVE;MUZ  YERLI;KG;3;11;7
2020-04-25;MEYVE;BADEM-ÇAĞLA;KG;3.50;6;4.75
2020-04-27;MEYVE;LIMON  DOKME;KG;0.80;2.50;1.65
2020-04-27;SEBZE;Y.MAYDONOZ;BAĞ;0.35;0.60;0.48
2020-04-27;SEBZE;Y.DEREOTU;BAĞ;0.35;0.60;0.48
2020-04-27;SEBZE;Y.ROKA;BAĞ;0.35;0.60;0.48
2020-04-27;SEBZE;Y.TERE;BAĞ;0.35;0.60;0.48
2020-04-27;SEBZE;Y.NANE;BAĞ;0.50;0.75;0.63
2020-04-27;İTHAL..;ELMA GSMIT(İTHAL);KG;5;15;10
2020-04-27;MEYVE;ELMA  GOLDEN;KG;2;5;3.50
2020-04-27;MEYVE;ARMUT  MUHT;KG;1;3.50;2.25
2020-04-27;İTHAL..;AVAKADO;ADET;4.50;9;6.75
2020-04-27;İTHAL..;ANANAS;ADET;5;10;7.50
2020-04-27;İTHAL..;MUZ  ITHAL;KG;6;14;10
2020-04-27;İTHAL..;HINDISTAN CEVIZI;ADET;3;6;4.50
2020-04-27;SEBZE;BROKOLI;KG;5;12;8.50
2020-04-27;SEBZE;BAKLA;KG;2;5;3.50
2020-04-27;SEBZE;BIBER  SIVRI;KG;3;6;4.50
2020-04-27;SEBZE;BIBER  DOLMA;KG;3;6.50;4.75
2020-04-27;SEBZE;ENGINAR;ADET;2;3.50;2.75
2020-04-27;SEBZE;FASULYE   CALI;KG;5;8;6.50
2020-04-27;SEBZE;HAVUC;KG;0.60;3;1.80
2020-04-27;SEBZE;ISPANAK;KG;0.60;4;2.30
2020-04-27;SEBZE;MANTAR;KG;4.50;10;7.25
2020-04-27;SEBZE;DOMATES  SALKIM;KG;2;6.50;4.25
2020-04-27;MEYVE;KIVI  YERLI;KG;5;14;9.50
2020-04-27;MEYVE;PORTAKAL WASHINGTON;KG;2;5;3.50
2020-04-27;MEYVE;ELMA MUHTELİF;KG;0.60;2.50;1.55
2020-04-27;MEYVE;MANDALİNA MURKOT;KG;3.50;8;5.75
2020-04-27;SEBZE;MANTAR (PAKET 400GR);ADET;4.50;11.50;8
2020-04-27;SEBZE;DOMATES PEMBE;KG;5;9;7
2020-04-27;MEYVE;LIMON ENTER;KG;2;7;4.50
2020-04-27;MEYVE;LIMON LAMAS;KG;3.50;8;5.75
2020-04-27;SEBZE;DOMATES SALKIM(KUTU);KG;3.80;7.50;5.65
2020-04-27;SEBZE;KABAK TAZE;KG;1.50;4;2.75
2020-04-27;SEBZE;KABAK  BAL;KG;0.80;2.30;1.55
2020-04-27;SEBZE;KEREVIZ;KG;0.70;2;1.35
2020-04-27;SEBZE;MARUL;ADET;0.70;2.40;1.55
2020-04-27;SEBZE;PATLICAN  UZUN;KG;1.50;3;2.25
2020-04-27;SEBZE;PATLICAN TOPAN;KG;1.20;3;2.10
2020-04-27;SEBZE;PATATES;KG;1;3.70;2.35
2020-04-27;SEBZE;PANCAR;KG;1.50;3;2.25
2020-04-27;SEBZE;SOGAN   TAZE;KG;3;9;6
2020-04-27;SEBZE;SOGAN   KURU;KG;0.80;2.50;1.65
2020-04-27;SEBZE;LAHANA  KIRMIZI;KG;0.60;2.50;1.55
2020-04-27;SEBZE;KARNABAHAR;KG;1;6;3.50
2020-04-27;SEBZE;TURP  KIRMIZI;KG;0.70;2.20;1.45
2020-04-27;SEBZE;YAPRAK  SALAMURA;KG;5;8;6.50
2020-04-27;SEBZE;SARIMSAK  TAZE;KG;8;13;10.50
2020-04-27;SEBZE;SARIMSAK  KURU;KG;20;60;40
2020-04-27;SEBZE;PATATES  CALMA;KG;0.90;3.80;2.35
2020-04-27;SEBZE;BIBER  TATLI(ÇARLİSTON);KG;2.50;5;3.75
2020-04-27;SEBZE;MARUL AYSBERG;ADET;1.50;2.80;2.15
2020-04-27;SEBZE;SOGAN   KIRMIZI;KG;1.80;4;2.90
2020-04-27;SEBZE;BIBER KIRMIZI;KG;4;9.50;6.75
2020-04-27;SEBZE;LAHANA  BEYAZ;KG;0.50;1.80;1.15
2020-04-27;SEBZE;PIRASA;KG;0.60;2.30;1.45
2020-04-27;SEBZE;PAZI;ADET;0.80;2;1.40
2020-04-27;SEBZE;BIBER  KIL ACI;KG;3;9;6
2020-04-27;SEBZE;LAHANA  BURUKSEL;KG;2;5.50;3.75
2020-04-27;SEBZE;DOMATES  SERA;KG;1.50;5.50;3.50
2020-04-27;SEBZE;SALATALIK  KASA;KG;1.50;3;2.25
2020-04-27;SEBZE;MARUL KIVIRCIK;ADET;0.70;1.80;1.25
2020-04-27;SEBZE;YERELMASI;KG;1.30;3.50;2.40
2020-04-27;SEBZE;DENIZ BÖRÜLCESİ;ADET;0.30;1;0.65
2020-04-27;MEYVE;ARMUT  DEVECI;KG;2.50;7;4.75
2020-04-27;SEBZE;MARUL LOLOROSSO;ADET;1.50;3.50;2.50
2020-04-27;SEBZE;DOMATES CHERRY;KG;3;7.50;5.25
2020-04-27;SEBZE;DOMATES  BEEF;KG;2;6;4
2020-04-27;İTHAL..;ELMA STARKING(İTHAL);KG;5;14;9.50
2020-04-27;SEBZE;SALATALIK  SİLOR;KG;1.80;3.50;2.65
2020-04-27;MEYVE;ELMA  ARJANTİN;KG;2.50;6;4.25
2020-04-27;İTHAL..;SARIMSAK  İTHAL;KG;20;40;30
2020-04-27;MEYVE;AYVA;KG;3;7;5
2020-04-27;MEYVE;ARMUT  S.MARIA;KG;3.20;7.50;5.35
2020-04-27;MEYVE;CILEK;KG;2.50;7.50;5
2020-04-27;MEYVE;ELMA  AMASYA;KG;2.50;8.50;5.50
2020-04-27;MEYVE;ELMA  STARKING;KG;2;6;4
2020-04-27;MEYVE;ERIK  CAN;KG;5;15;10
2020-04-27;MEYVE;GREYFURT;KG;1;3;2
2020-04-27;SEBZE;KARPUZ;KG;4;5.50;4.75
2020-04-27;MEYVE;NAR;KG;2.50;5;3.75
2020-04-27;MEYVE;MALTA;KG;8;15;11.50
2020-04-27;MEYVE;MANDALİNA;KG;0.50;2.50;1.50
2020-04-27;MEYVE;MUZ  YERLI;KG;3;11;7
2020-04-27;MEYVE;BADEM-ÇAĞLA;KG;3.50;7;5.25
2020-04-27;MEYVE;PORTAKAL  MUHT;KG;0.60;3;1.80
2020-04-28;MEYVE;ELMA  STARKING;KG;2;5;3.50
2020-04-28;MEYVE;ERIK  CAN;KG;5;15;10
2020-04-28;MEYVE;GREYFURT;KG;1;3;2
2020-04-28;SEBZE;KARPUZ;KG;4;5.50;4.75
2020-04-28;MEYVE;NAR;KG;2.50;5;3.75
2020-04-28;MEYVE;MALTA;KG;4;9;6.50
2020-04-28;MEYVE;MANDALİNA;KG;0.50;2.50;1.50
2020-04-28;MEYVE;MUZ  YERLI;KG;3;11;7
2020-04-28;MEYVE;BADEM-ÇAĞLA;KG;3.50;6;4.75
2020-04-28;MEYVE;PORTAKAL  MUHT;KG;0.60;3;1.80
2020-04-28;MEYVE;LIMON  DOKME;KG;0.80;2.50;1.65
2020-04-28;SEBZE;Y.MAYDONOZ;BAĞ;0.35;0.60;0.48
2020-04-28;SEBZE;Y.DEREOTU;BAĞ;0.35;0.60;0.48
2020-04-28;SEBZE;Y.ROKA;BAĞ;0.35;0.60;0.48
2020-04-28;SEBZE;Y.TERE;BAĞ;0.35;0.60;0.48
2020-04-28;SEBZE;Y.NANE;BAĞ;0.50;0.75;0.63
2020-04-28;İTHAL..;ELMA GSMIT(İTHAL);KG;5;15;10
2020-04-28;MEYVE;ELMA  GOLDEN;KG;2;5;3.50
2020-04-28;MEYVE;ARMUT  MUHT;KG;1;3.50;2.25
2020-04-28;İTHAL..;AVAKADO;ADET;4.50;9;6.75
2020-04-28;İTHAL..;ANANAS;ADET;5;10;7.50
2020-04-28;SEBZE;DOMATES  SERA;KG;1.50;4;2.75
2020-04-28;SEBZE;SALATALIK  KASA;KG;1.50;3;2.25
2020-04-28;SEBZE;DOMATES  SALKIM;KG;2;5;3.50
2020-04-28;SEBZE;MARUL KIVIRCIK;ADET;0.70;1.80;1.25
2020-04-28;SEBZE;YERELMASI;KG;1.30;3.50;2.40
2020-04-28;SEBZE;DENIZ BÖRÜLCESİ;ADET;0.30;1;0.65
2020-04-28;MEYVE;ARMUT  DEVECI;KG;2.50;7;4.75
2020-04-28;SEBZE;MARUL LOLOROSSO;ADET;1.50;3.50;2.50
2020-04-28;SEBZE;DOMATES CHERRY;KG;3;5;4
2020-04-28;SEBZE;DOMATES  BEEF;KG;2;5;3.50
2020-04-28;MEYVE;KIVI  YERLI;KG;5;11;8
2020-04-28;İTHAL..;ELMA STARKING(İTHAL);KG;5;14;9.50
2020-04-28;SEBZE;SALATALIK  SİLOR;KG;1.80;3.50;2.65
2020-04-28;MEYVE;ELMA  ARJANTİN;KG;2.50;4.50;3.50
2020-04-28;İTHAL..;SARIMSAK  İTHAL;KG;20;40;30
2020-04-28;MEYVE;PORTAKAL WASHINGTON;KG;2;5;3.50
2020-04-28;MEYVE;ELMA MUHTELİF;KG;0.60;2.50;1.55
2020-04-28;MEYVE;MANDALİNA MURKOT;KG;3.50;8;5.75
2020-04-28;SEBZE;MANTAR (PAKET 400GR);ADET;4.50;11.50;8
2020-04-28;SEBZE;DOMATES PEMBE;KG;5;9;7
2020-04-28;MEYVE;LIMON ENTER;KG;2;7;4.50
2020-04-28;MEYVE;LIMON LAMAS;KG;3.50;8;5.75
2020-04-28;SEBZE;DOMATES SALKIM(KUTU);KG;3.80;7.50;5.65
2020-04-28;SEBZE;PANCAR;KG;1.50;3;2.25
2020-04-28;SEBZE;SOGAN   TAZE;KG;3;9;6
2020-04-28;SEBZE;SOGAN   KURU;KG;0.80;2;1.40
2020-04-28;SEBZE;LAHANA  KIRMIZI;KG;0.60;2.50;1.55
2020-04-28;SEBZE;KARNABAHAR;KG;1;6;3.50
2020-04-28;SEBZE;TURP  KIRMIZI;KG;0.70;2.20;1.45
2020-04-28;SEBZE;YAPRAK  SALAMURA;KG;5;8;6.50
2020-04-28;SEBZE;SARIMSAK  TAZE;KG;5;10;7.50
2020-04-28;SEBZE;SARIMSAK  KURU;KG;20;60;40
2020-04-28;SEBZE;PATATES  CALMA;KG;0.90;3.80;2.35
2020-04-28;SEBZE;BIBER  TATLI(ÇARLİSTON);KG;2.50;4;3.25
2020-04-28;SEBZE;MARUL AYSBERG;ADET;1.50;2.80;2.15
2020-04-28;SEBZE;MANTAR;KG;4.50;10;7.25
2020-04-28;SEBZE;SOGAN   KIRMIZI;KG;1.80;4;2.90
2020-04-28;SEBZE;BIBER KIRMIZI;KG;4;9.50;6.75
2020-04-28;SEBZE;LAHANA  BEYAZ;KG;0.50;1.80;1.15
2020-04-28;SEBZE;PIRASA;KG;0.60;2.30;1.45
2020-04-28;SEBZE;PAZI;ADET;0.80;2;1.40
2020-04-28;SEBZE;BIBER  KIL ACI;KG;3;9;6
2020-04-28;SEBZE;LAHANA  BURUKSEL;KG;2;5.50;3.75
2020-04-28;İTHAL..;MUZ  ITHAL;KG;6;13;9.50
2020-04-28;İTHAL..;HINDISTAN CEVIZI;ADET;3;6;4.50
2020-04-28;SEBZE;BROKOLI;KG;5;12;8.50
2020-04-28;SEBZE;BAKLA;KG;2;5;3.50
2020-04-28;SEBZE;BIBER  SIVRI;KG;3;4.50;3.75
2020-04-28;SEBZE;BIBER  DOLMA;KG;3;6.50;4.75
2020-04-28;SEBZE;ENGINAR;ADET;2;3.50;2.75
2020-04-28;SEBZE;FASULYE   CALI;KG;5;8;6.50
2020-04-28;SEBZE;HAVUC;KG;0.60;3;1.80
2020-04-28;SEBZE;ISPANAK;KG;0.60;4;2.30
2020-04-28;SEBZE;KABAK TAZE;KG;1.50;3;2.25
2020-04-28;SEBZE;KABAK  BAL;KG;0.80;2.30;1.55
2020-04-28;SEBZE;KEREVIZ;KG;0.70;2;1.35
2020-04-28;SEBZE;MARUL;ADET;0.70;2.40;1.55
2020-04-28;SEBZE;PATLICAN  UZUN;KG;1.50;3;2.25
2020-04-28;SEBZE;PATLICAN TOPAN;KG;1.20;2.50;1.85
2020-04-28;SEBZE;PATATES;KG;1;3.50;2.25
2020-04-28;MEYVE;AYVA;KG;3;7;5
2020-04-28;MEYVE;ARMUT  S.MARIA;KG;3.20;7.50;5.35
2020-04-28;MEYVE;CILEK;KG;2.50;7.50;5
2020-04-28;MEYVE;ELMA  AMASYA;KG;2.50;8.50;5.50
2020-04-29;MEYVE;ARMUT  MUHT;KG;1;3.50;2.25
2020-04-29;İTHAL..;AVAKADO;ADET;4.50;9;6.75
2020-04-29;İTHAL..;ANANAS;ADET;5;10;7.50
2020-04-29;İTHAL..;MUZ  ITHAL;KG;6;13;9.50
2020-04-29;İTHAL..;HINDISTAN CEVIZI;ADET;3;6;4.50
2020-04-29;SEBZE;BROKOLI;KG;5;12;8.50
2020-04-29;SEBZE;BAKLA;KG;2;5;3.50
2020-04-29;SEBZE;BIBER  SIVRI;KG;3;4.50;3.75
2020-04-29;SEBZE;BIBER  DOLMA;KG;3;6.50;4.75
2020-04-29;SEBZE;ENGINAR;ADET;2;3.50;2.75
2020-04-29;SEBZE;FASULYE   CALI;KG;5;8;6.50
2020-04-29;SEBZE;HAVUC;KG;0.60;3;1.80
2020-04-29;SEBZE;ISPANAK;KG;0.60;4;2.30
2020-04-29;SEBZE;KABAK TAZE;KG;2;5;3.50
2020-04-29;SEBZE;KABAK  BAL;KG;0.80;2.30;1.55
2020-04-29;SEBZE;KEREVIZ;KG;0.70;2;1.35
2020-04-29;SEBZE;MARUL;ADET;0.70;2.40;1.55
2020-04-29;SEBZE;PATLICAN  UZUN;KG;1.50;3;2.25
2020-04-29;SEBZE;PATLICAN TOPAN;KG;1.20;3;2.10
2020-04-29;SEBZE;PATATES;KG;1;3.50;2.25
2020-04-29;SEBZE;PANCAR;KG;1.50;3;2.25
2020-04-29;SEBZE;SOGAN   TAZE;KG;3;9;6
2020-04-29;SEBZE;Y.NANE;BAĞ;0.50;0.75;0.63
2020-04-29;MEYVE;LIMON LAMAS;KG;3.50;8;5.75
2020-04-29;SEBZE;DOMATES SALKIM(KUTU);KG;3.80;7.50;5.65
2020-04-29;SEBZE;SOGAN   KURU;KG;0.80;2;1.40
2020-04-29;SEBZE;LAHANA  KIRMIZI;KG;0.60;2.80;1.70
2020-04-29;SEBZE;KARNABAHAR;KG;1;6;3.50
2020-04-29;SEBZE;TURP  KIRMIZI;KG;0.70;2.20;1.45
2020-04-29;SEBZE;YAPRAK  SALAMURA;KG;5;8;6.50
2020-04-29;SEBZE;SARIMSAK  TAZE;KG;5;10;7.50
2020-04-29;SEBZE;SARIMSAK  KURU;KG;20;60;40
2020-04-29;SEBZE;PATATES  CALMA;KG;0.90;3.80;2.35
2020-04-29;SEBZE;BIBER  TATLI(ÇARLİSTON);KG;2.50;4;3.25
2020-04-29;SEBZE;MARUL AYSBERG;ADET;1.50;2.80;2.15
2020-04-29;SEBZE;MANTAR;KG;4.50;10;7.25
2020-04-29;SEBZE;SOGAN   KIRMIZI;KG;1.80;4;2.90
2020-04-29;SEBZE;BIBER KIRMIZI;KG;4;10;7
2020-04-29;SEBZE;LAHANA  BEYAZ;KG;0.50;1.80;1.15
2020-04-29;SEBZE;PIRASA;KG;0.60;2.30;1.45
2020-04-29;SEBZE;PAZI;ADET;0.80;2;1.40
2020-04-29;SEBZE;BIBER  KIL ACI;KG;3;9;6
2020-04-29;SEBZE;LAHANA  BURUKSEL;KG;2;5.50;3.75
2020-04-29;SEBZE;DOMATES  SERA;KG;1.50;5;3.25
2020-04-29;SEBZE;SALATALIK  KASA;KG;1.50;5.50;3.50
2020-04-29;SEBZE;DOMATES  SALKIM;KG;2;5.50;3.75
2020-04-29;SEBZE;MARUL KIVIRCIK;ADET;0.70;1.80;1.25
2020-04-29;SEBZE;YERELMASI;KG;1.30;3.50;2.40
2020-04-29;SEBZE;DENIZ BÖRÜLCESİ;ADET;0.30;1;0.65
2020-04-29;MEYVE;ARMUT  DEVECI;KG;2.50;7;4.75
2020-04-29;SEBZE;MARUL LOLOROSSO;ADET;1.50;3.50;2.50
2020-04-29;SEBZE;DOMATES CHERRY;KG;3;6;4.50
2020-04-29;SEBZE;DOMATES  BEEF;KG;2;5.50;3.75
2020-04-29;MEYVE;KIVI  YERLI;KG;5;12;8.50
2020-04-29;İTHAL..;ELMA STARKING(İTHAL);KG;5;14;9.50
2020-04-29;SEBZE;SALATALIK  SİLOR;KG;1.80;6;3.90
2020-04-29;MEYVE;ELMA  ARJANTİN;KG;2.50;6;4.25
2020-04-29;İTHAL..;SARIMSAK  İTHAL;KG;20;40;30
2020-04-29;MEYVE;PORTAKAL WASHINGTON;KG;2;5;3.50
2020-04-29;MEYVE;ELMA MUHTELİF;KG;0.60;2.50;1.55
2020-04-29;MEYVE;MANDALİNA MURKOT;KG;3.50;8;5.75
2020-04-29;SEBZE;MANTAR (PAKET 400GR);ADET;4.50;11.50;8
2020-04-29;SEBZE;DOMATES PEMBE;KG;5;9;7
2020-04-29;MEYVE;LIMON ENTER;KG;2;7;4.50
2020-04-29;MEYVE;AYVA;KG;3;7;5
2020-04-29;MEYVE;ARMUT  S.MARIA;KG;3.20;8.50;5.85
2020-04-29;MEYVE;CILEK;KG;2.50;8;5.25
2020-04-29;MEYVE;ELMA  AMASYA;KG;2.50;8.50;5.50
2020-04-29;MEYVE;ELMA  STARKING;KG;2;5.50;3.75
2020-04-29;MEYVE;ERIK  CAN;KG;5;18;11.50
2020-04-29;MEYVE;GREYFURT;KG;1;3;2
2020-04-29;SEBZE;KARPUZ;KG;4;5.50;4.75
2020-04-29;MEYVE;NAR;KG;2.50;5;3.75
2020-04-29;MEYVE;MALTA;KG;4;9;6.50
2020-04-29;MEYVE;MANDALİNA;KG;0.50;2.50;1.50
2020-04-29;MEYVE;MUZ  YERLI;KG;3;11;7
2020-04-29;MEYVE;BADEM-ÇAĞLA;KG;3.50;6;4.75
2020-04-29;MEYVE;PORTAKAL  MUHT;KG;0.60;3;1.80
2020-04-29;MEYVE;LIMON  DOKME;KG;0.80;2.50;1.65
2020-04-29;SEBZE;Y.MAYDONOZ;BAĞ;0.35;0.60;0.48
2020-04-29;SEBZE;Y.DEREOTU;BAĞ;0.35;0.60;0.48
2020-04-29;SEBZE;Y.ROKA;BAĞ;0.35;0.60;0.48
2020-04-29;SEBZE;Y.TERE;BAĞ;0.35;0.60;0.48
2020-04-29;MEYVE;ERIK  PAPAZ;KG;10;25;17.50
2020-04-29;İTHAL..;ELMA GSMIT(İTHAL);KG;5;15;10
2020-04-29;MEYVE;ELMA  GOLDEN;KG;2;5;3.50
2020-04-30;MEYVE;MANDALİNA;KG;0.50;2.50;1.50
2020-04-30;MEYVE;MUZ  YERLI;KG;3;11;7
2020-04-30;MEYVE;BADEM-ÇAĞLA;KG;3.50;6;4.75
2020-04-30;MEYVE;PORTAKAL  MUHT;KG;0.60;3;1.80
2020-04-30;MEYVE;LIMON  DOKME;KG;0.80;2.50;1.65
2020-04-30;SEBZE;Y.MAYDONOZ;BAĞ;0.35;0.60;0.48
2020-04-30;SEBZE;Y.DEREOTU;BAĞ;0.35;0.60;0.48
2020-04-30;SEBZE;Y.ROKA;BAĞ;0.35;0.60;0.48
2020-04-30;SEBZE;Y.TERE;BAĞ;0.35;0.60;0.48
2020-04-30;SEBZE;Y.NANE;BAĞ;0.50;0.75;0.63
2020-04-30;MEYVE;ERIK  PAPAZ;KG;10;25;17.50
2020-04-30;İTHAL..;ELMA GSMIT(İTHAL);KG;5;15;10
2020-04-30;MEYVE;ELMA  GOLDEN;KG;2;5;3.50
2020-04-30;MEYVE;ARMUT  MUHT;KG;1;3.50;2.25
2020-04-30;İTHAL..;AVAKADO;ADET;4.50;9;6.75
2020-04-30;İTHAL..;ANANAS;ADET;5;10;7.50
2020-04-30;İTHAL..;MUZ  ITHAL;KG;6;13;9.50
2020-04-30;İTHAL..;HINDISTAN CEVIZI;ADET;3;6;4.50
2020-04-30;SEBZE;BROKOLI;KG;5;12;8.50
2020-04-30;SEBZE;BAKLA;KG;2;5;3.50
2020-04-30;SEBZE;BIBER  SIVRI;KG;3;4.50;3.75
2020-04-30;SEBZE;BIBER  DOLMA;KG;3;6.50;4.75
2020-04-30;SEBZE;PIRASA;KG;0.60;2.30;1.45
2020-04-30;SEBZE;PAZI;ADET;0.80;2;1.40
2020-04-30;SEBZE;BIBER  KIL ACI;KG;3;7;5
2020-04-30;SEBZE;LAHANA  BURUKSEL;KG;2;5.50;3.75
2020-04-30;SEBZE;DOMATES  SERA;KG;1.50;4.50;3
2020-04-30;SEBZE;SALATALIK  KASA;KG;1.50;4.50;3
2020-04-30;SEBZE;DOMATES  SALKIM;KG;2;5.50;3.75
2020-04-30;SEBZE;MARUL KIVIRCIK;ADET;0.70;1.80;1.25
2020-04-30;SEBZE;YERELMASI;KG;1.30;3.50;2.40
2020-04-30;SEBZE;DENIZ BÖRÜLCESİ;ADET;0.30;1;0.65
2020-04-30;MEYVE;ARMUT  DEVECI;KG;2.50;7;4.75
2020-04-30;SEBZE;MARUL LOLOROSSO;ADET;1.50;3.50;2.50
2020-04-30;SEBZE;DOMATES CHERRY;KG;3;5;4
2020-04-30;SEBZE;DOMATES  BEEF;KG;2;5;3.50
2020-04-30;MEYVE;KIVI  YERLI;KG;5;12;8.50
2020-04-30;İTHAL..;ELMA STARKING(İTHAL);KG;5;14;9.50
2020-04-30;SEBZE;SALATALIK  SİLOR;KG;1.80;4.50;3.15
2020-04-30;MEYVE;ELMA  ARJANTİN;KG;2.50;6;4.25
2020-04-30;İTHAL..;SARIMSAK  İTHAL;KG;20;40;30
2020-04-30;MEYVE;PORTAKAL WASHINGTON;KG;2;5;3.50
2020-04-30;MEYVE;ELMA MUHTELİF;KG;0.60;2.50;1.55
2020-04-30;MEYVE;MANDALİNA MURKOT;KG;3.50;8;5.75
2020-04-30;SEBZE;MANTAR (PAKET 400GR);ADET;4.50;11.50;8
2020-04-30;SEBZE;DOMATES PEMBE;KG;5;9;7
2020-04-30;MEYVE;LIMON ENTER;KG;2;7;4.50
2020-04-30;MEYVE;LIMON LAMAS;KG;3.50;7;5.25
2020-04-30;SEBZE;DOMATES SALKIM(KUTU);KG;3.80;7.50;5.65
2020-04-30;SEBZE;ENGINAR;ADET;2;3.50;2.75
2020-04-30;SEBZE;FASULYE   CALI;KG;5;8;6.50
2020-04-30;SEBZE;HAVUC;KG;0.60;3;1.80
2020-04-30;SEBZE;ISPANAK;KG;0.60;4;2.30
2020-04-30;SEBZE;KABAK TAZE;KG;2;5;3.50
2020-04-30;SEBZE;KABAK  BAL;KG;0.80;2.30;1.55
2020-04-30;SEBZE;KEREVIZ;KG;0.70;2;1.35
2020-04-30;SEBZE;MARUL;ADET;0.70;2.40;1.55
2020-04-30;SEBZE;PATLICAN  UZUN;KG;1.50;3;2.25
2020-04-30;SEBZE;PATLICAN TOPAN;KG;1.20;3;2.10
2020-04-30;SEBZE;PATATES;KG;1;3.50;2.25
2020-04-30;SEBZE;PANCAR;KG;1.50;3;2.25
2020-04-30;SEBZE;SOGAN   TAZE;KG;3;9;6
2020-04-30;SEBZE;SOGAN   KURU;KG;0.80;2;1.40
2020-04-30;SEBZE;LAHANA  KIRMIZI;KG;0.60;2.80;1.70
2020-04-30;SEBZE;KARNABAHAR;KG;1;6;3.50
2020-04-30;SEBZE;TURP  KIRMIZI;KG;0.70;2.20;1.45
2020-04-30;SEBZE;YAPRAK  SALAMURA;KG;5;8;6.50
2020-04-30;SEBZE;SARIMSAK  TAZE;KG;5;10;7.50
2020-04-30;SEBZE;SARIMSAK  KURU;KG;20;60;40
2020-04-30;SEBZE;PATATES  CALMA;KG;0.90;3.80;2.35
2020-04-30;SEBZE;BIBER  TATLI(ÇARLİSTON);KG;2.50;4;3.25
2020-04-30;SEBZE;MARUL AYSBERG;ADET;1.50;2.80;2.15
2020-04-30;SEBZE;MANTAR;KG;4.50;10;7.25
2020-04-30;SEBZE;SOGAN   KIRMIZI;KG;1.80;4;2.90
2020-04-30;SEBZE;BIBER KIRMIZI;KG;4;10;7
2020-04-30;SEBZE;LAHANA  BEYAZ;KG;0.50;1.80;1.15
2020-04-30;MEYVE;AYVA;KG;3;7;5
2020-04-30;MEYVE;ARMUT  S.MARIA;KG;3.20;8.50;5.85
2020-04-30;MEYVE;CILEK;KG;2.50;8.50;5.50
