TARIH;MAL_TURU;MAL_ADI;BIRIM;ASGARI_UCRET;AZAMI_UCRET;ORTALAMA_UCRET
2023-01-27;MEYVE;ELMA FUJİ;kg;5.0;14.0;9.5
2023-01-27;SEBZE;TURP BEYAZ;kg;3.0;6.0;4.5
2023-01-27;SEBZE;BAKLA;kg;10.0;22.0;16
2023-01-27;SEBZE;BIBER  SIVRI;kg;10.0;37.0;23.5
2023-01-27;SEBZE;BIBER  DOLMA;kg;10.0;24.0;17
2023-01-27;SEBZE;ENGINAR;adet;3.0;17.0;10
2023-01-27;SEBZE;FASULYE   AYSE;kg;20.0;52.0;36
2023-01-27;SEBZE;FASULYE   CALI;kg;10.0;48.0;29
2023-01-27;SEBZE;HAVUC;kg;6.0;11.0;8.5
2023-01-27;SEBZE;ISPANAK;kg;4.0;9.0;6.5
2023-01-27;SEBZE;KABAK TAZE;kg;10.0;27.0;18.5
2023-01-27;SEBZE;KABAK  BAL;kg;6.0;10.0;8
2023-01-27;SEBZE;KEREVIZ;kg;5.0;10.0;7.5
2023-01-27;SEBZE;MARUL;adet;5.0;9.5;7.25
2023-01-27;SEBZE;PATLICAN  UZUN;kg;8.0;23.0;15.5
2023-01-27;SEBZE;PATLICAN TOPAN;kg;6.0;24.0;15
2023-01-27;SEBZE;PANCAR;kg;2.0;7.5;4.75
2023-01-27;SEBZE;SOGAN   TAZE;kg;8.0;27.0;17.5
2023-01-27;SEBZE;SOGAN   KURU;kg;4.0;11.0;7.5
2023-01-27;SEBZE;LAHANA  KIRMIZI;kg;2.0;6.0;4
2023-01-27;SEBZE;KARNABAHAR;kg;3.0;9.0;6
2023-01-27;SEBZE;TURP  KIRMIZI;kg;2.0;6.5;4.25
2023-01-27;SEBZE;SEMIZ OTU;kg;3.0;7.0;5
2023-01-27;SEBZE;YAPRAK  SALAMURA;kg;10.0;22.0;16
2023-01-27;SEBZE;SARIMSAK  KURU;kg;20.0;38.0;29
2023-01-27;SEBZE;PATATES  CALMA;kg;5.0;13.0;9
2023-01-27;SEBZE;BIBER  TATLI(ÇARLİSTON);kg;8.0;22.0;15
2023-01-27;SEBZE;MARUL AYSBERG;adet;4.0;12.0;8
2023-01-27;SEBZE;MANTAR;kg;15.0;37.0;26
2023-01-27;SEBZE;SOGAN   KIRMIZI;kg;8.0;17.0;12.5
2023-01-27;SEBZE;BIBER KIRMIZI;kg;10.0;28.0;19
2023-01-27;SEBZE;LAHANA  BEYAZ;kg;4.0;15.0;9.5
2023-01-27;SEBZE;PIRASA;kg;3.0;9.0;6
2023-01-27;SEBZE;PAZI;adet;3.0;7.0;5
2023-01-27;SEBZE;BIBER  KIL ACI;kg;10.0;38.0;24
2023-01-27;SEBZE;LAHANA  BURUKSEL;kg;5.0;15.0;10
2023-01-27;SEBZE;DOMATES  SERA;kg;8.0;27.0;17.5
2023-01-27;SEBZE;SALATALIK  KASA;kg;5.0;30.0;17.5
2023-01-27;SEBZE;DOMATES  SALKIM;kg;8.0;25.0;16.5
2023-01-27;SEBZE;TURP  SIYAH;kg;4.5;8.0;6.25
2023-01-27;SEBZE;MARUL KIVIRCIK;adet;5.0;15.0;10
2023-01-27;SEBZE;YERELMASI;kg;4.0;15.0;9.5
2023-01-27;İTHAL..;MANGO;adet;10.0;23.0;16.5
2023-01-27;MEYVE;ARMUT  DEVECI;kg;8.0;17.0;12.5
2023-01-27;SEBZE;MARUL LOLOROSSO;adet;4.0;12.5;8.25
2023-01-27;SEBZE;DOMATES CHERRY;kg;10.0;28.0;19
2023-01-27;SEBZE;TURP  FINDIK;adet;2.0;5.5;3.75
2023-01-27;SEBZE;DOMATES  BEEF;kg;8.0;28.0;18
2023-01-27;MEYVE;KIVI  YERLI;kg;10.0;29.0;19.5
2023-01-27;İTHAL..;ZENCEFİL;kg;50.0;100.0;75
2023-01-27;İTHAL..;BİBER KALİFORNİYA;kg;20.0;55.0;37.5
2023-01-27;İTHAL..;PİTAHAYA;adet;20.0;40.0;30
2023-01-27;MEYVE;ELMA GSMİT;kg;4.0;24.0;14
2023-01-27;İTHAL..;ELMA STARKING(İTHAL);kg;10.0;25.0;17.5
2023-01-27;SEBZE;SALATALIK  SİLOR;kg;8.0;28.0;18
2023-01-27;MEYVE;LIMON  YENI (MAYER);kg;4.0;20.0;12
2023-01-27;İTHAL..;SARIMSAK  İTHAL;kg;20.0;65.0;42.5
2023-01-27;MEYVE;PORTAKAL WASHINGTON;kg;5.0;10.0;7.5
2023-01-27;MEYVE;ÜZÜM  BEYAZ;kg;8.0;25.0;16.5
2023-01-27;SEBZE;BİBER  MEKSİKA;kg;10.0;35.0;22.5
2023-01-28;MEYVE;ELMA  AMASYA;kg;5.0;16.0;10.5
2023-01-28;MEYVE;ELMA  STARKING;kg;4.0;16.0;10
2023-01-28;MEYVE;GREYFURT;kg;4.0;10.0;7
2023-01-28;SEBZE;KARPUZ;kg;8.0;16.0;12
2023-01-28;MEYVE;ELMA  GALA;kg;7.5;11.0;9.25
2023-01-28;MEYVE;NAR;kg;10.0;22.0;16
2023-01-28;MEYVE;KESTANE;kg;20.0;75.0;47.5
2023-01-28;MEYVE;MANDALİNA;kg;7.0;17.0;12
2023-01-28;MEYVE;MUZ  YERLI;kg;10.0;20.0;15
2023-01-28;MEYVE;PORTAKAL  VALENCIA;kg;4.0;12.0;8
2023-01-28;İTHAL..;KIVI  İTHAL;kg;20.0;40.0;30
2023-01-28;MEYVE;LIMON  ;kg;4.0;15.0;9.5
2023-01-28;SEBZE;Y.MAYDONOZ;bağ;1.0;4.0;2.5
2023-01-28;SEBZE;Y.DEREOTU;bağ;1.0;4.0;2.5
2023-01-28;SEBZE;Y.ROKA;bağ;1.0;4.0;2.5
2023-01-28;SEBZE;Y.TERE;bağ;1.0;4.0;2.5
2023-01-28;SEBZE;Y.NANE;bağ;1.0;4.0;2.5
2023-01-28;MEYVE;ERIK  ANJELIKA;kg;10.0;25.0;17.5
2023-01-28;İTHAL..;ELMA GSMIT(İTHAL);kg;10.0;29.0;19.5
2023-01-28;MEYVE;ELMA  GOLDEN;kg;4.0;16.0;10
2023-01-28;MEYVE;ARMUT  ;kg;8.0;17.0;12.5
2023-01-28;SEBZE;KAVUN  SERA;kg;5.0;17.0;11
2023-01-28;İTHAL..;AVAKADO;adet;8.0;23.0;15.5
2023-01-28;İTHAL..;ANANAS;adet;22.0;39.0;30.5
2023-01-28;İTHAL..;MUZ  ITHAL;kg;15.0;45.0;30
2023-01-28;İTHAL..;HINDISTAN CEVIZI;adet;10.0;25.0;17.5
2023-01-28;MEYVE;PORTAKAL   FINIKE;kg;5.0;15.0;10
2023-01-28;SEBZE;BROKOLI;kg;4.0;14.0;9
2023-01-28;MEYVE;CENNET ELMASI;kg;10.0;26.0;18
2023-01-28;MEYVE;PORTAKAL  SIKMALIK;kg;5.0;7.5;6.25
2023-01-28;SEBZE;Y.REYHAN;adet;4.0;6.0;5
2023-01-28;SEBZE;BAKLA;kg;10.0;28.0;19
2023-01-28;SEBZE;BIBER  SIVRI;kg;10.0;37.0;23.5
2023-01-28;SEBZE;BIBER  DOLMA;kg;10.0;24.5;17.25
2023-01-28;SEBZE;ENGINAR;adet;3.0;15.0;9
2023-01-28;SEBZE;FASULYE   AYSE;kg;20.0;55.0;37.5
2023-01-28;SEBZE;FASULYE   CALI;kg;10.0;48.0;29
2023-01-28;SEBZE;HAVUC;kg;6.0;11.0;8.5
2023-01-28;SEBZE;ISPANAK;kg;4.0;7.0;5.5
2023-01-28;SEBZE;KABAK TAZE;kg;10.0;27.0;18.5
2023-01-28;SEBZE;KABAK  BAL;kg;6.0;13.0;9.5
2023-01-28;SEBZE;KEREVIZ;kg;5.0;14.0;9.5
2023-01-28;SEBZE;MARUL;adet;5.0;9.5;7.25
2023-01-28;SEBZE;PATLICAN  UZUN;kg;8.0;24.0;16
2023-01-28;SEBZE;PATLICAN TOPAN;kg;6.0;26.0;16
2023-01-28;SEBZE;PANCAR;kg;2.0;7.5;4.75
2023-01-28;SEBZE;SOGAN   TAZE;kg;8.0;24.0;16
2023-01-28;SEBZE;SOGAN   KURU;kg;4.0;11.0;7.5
2023-01-28;SEBZE;LAHANA  KIRMIZI;kg;2.0;7.0;4.5
2023-01-28;SEBZE;KARNABAHAR;kg;3.0;7.5;5.25
2023-01-28;SEBZE;TURP  KIRMIZI;kg;2.0;7.0;4.5
2023-01-28;SEBZE;SEMIZ OTU;kg;3.0;7.0;5
2023-01-28;SEBZE;YAPRAK  SALAMURA;kg;10.0;22.0;16
2023-01-28;SEBZE;SARIMSAK  KURU;kg;20.0;31.0;25.5
2023-01-28;SEBZE;PATATES  CALMA;kg;5.0;13.0;9
2023-01-28;SEBZE;BIBER  TATLI(ÇARLİSTON);kg;8.0;26.0;17
2023-01-28;SEBZE;MARUL AYSBERG;adet;4.0;11.0;7.5
2023-01-28;SEBZE;MANTAR;kg;15.0;43.0;29
2023-01-28;SEBZE;SOGAN   KIRMIZI;kg;8.0;17.0;12.5
2023-01-28;SEBZE;BIBER KIRMIZI;kg;10.0;28.0;19
2023-01-28;SEBZE;LAHANA  BEYAZ;kg;4.0;9.0;6.5
2023-01-28;SEBZE;PIRASA;kg;3.0;8.0;5.5
2023-01-28;SEBZE;PAZI;adet;3.0;7.0;5
2023-01-28;SEBZE;BIBER  KIL ACI;kg;10.0;38.0;24
2023-01-28;SEBZE;LAHANA  BURUKSEL;kg;5.0;15.0;10
2023-01-28;SEBZE;DOMATES  SERA;kg;8.0;25.0;16.5
2023-01-28;SEBZE;SALATALIK  KASA;kg;5.0;30.0;17.5
2023-01-28;SEBZE;DOMATES  SALKIM;kg;8.0;21.0;14.5
2023-01-28;SEBZE;TURP  SIYAH;kg;2.0;4.5;3.25
2023-01-28;SEBZE;MARUL KIVIRCIK;adet;5.0;11.0;8
2023-01-28;SEBZE;YERELMASI;kg;4.0;7.5;5.75
2023-01-28;İTHAL..;MANGO;adet;10.0;23.0;16.5
2023-01-28;MEYVE;ARMUT  DEVECI;kg;8.0;17.0;12.5
2023-01-28;SEBZE;MARUL LOLOROSSO;adet;4.0;12.0;8
2023-01-28;SEBZE;BİBER CİN;kg;11.0;28.0;19.5
2023-01-28;SEBZE;DOMATES CHERRY;kg;10.0;24.0;17
2023-01-28;SEBZE;TURP  FINDIK;adet;2.0;5.0;3.5
2023-01-28;SEBZE;DOMATES  BEEF;kg;8.0;28.0;18
2023-01-28;MEYVE;KIVI  YERLI;kg;10.0;35.0;22.5
2023-01-28;İTHAL..;ZENCEFİL;kg;50.0;100.0;75
2023-01-28;İTHAL..;BİBER KALİFORNİYA;kg;20.0;55.0;37.5
2023-01-28;İTHAL..;PİTAHAYA;adet;20.0;40.0;30
2023-01-28;MEYVE;ELMA GSMİT;kg;4.0;22.0;13
2023-01-28;İTHAL..;ELMA STARKING(İTHAL);kg;10.0;25.0;17.5
2023-01-28;SEBZE;SALATALIK  SİLOR;kg;8.0;30.0;19
2023-01-28;MEYVE;LIMON  YENI (MAYER);kg;4.0;14.0;9
2023-01-28;İTHAL..;SARIMSAK  İTHAL;kg;20.0;65.0;42.5
2023-01-28;MEYVE;PORTAKAL WASHINGTON;kg;5.0;15.0;10
2023-01-28;MEYVE;ÜZÜM  BEYAZ;kg;8.0;28.0;18
2023-01-28;SEBZE;BİBER  MEKSİKA;kg;10.0;32.0;21
2023-01-28;SEBZE;ALABAŞ;kg;3.0;5.0;4
2023-01-28;MEYVE;MANDALİNA SATSUMA;kg;6.0;17.0;11.5
2023-01-28;SEBZE;DOMATES SALKIM  (İYİ TARIM);kg;4.0;20.0;12
2023-01-28;SEBZE;DOMATES PEMBE;kg;10.0;24.0;17
2023-01-28;MEYVE;LIMON ENTER;kg;5.0;11.0;8
2023-01-28;MEYVE;LIMON LAMAS;kg;4.0;14.0;9
2023-01-28;SEBZE;PATATES TAZE(YIKANMIŞ);kg;4.0;9.0;6.5
2023-01-28;SEBZE;MANTAR (İSTİRİDYE);kg;30.0;50.0;40
2023-01-28;SEBZE;BIBER KÖY(MAZO);kg;7.0;25.0;16
2023-01-28;SEBZE;LAHANA KARA;kg;2.0;5.0;3.5
2023-01-28;MEYVE;ELMA FUJİ;kg;5.0;14.0;9.5
2023-01-28;SEBZE;TURP BEYAZ;kg;3.0;5.0;4
2023-01-28;MEYVE;AYVA;kg;8.0;14.0;11
2023-01-28;MEYVE;ARMUT  S.MARIA;kg;9.0;15.0;12
2023-01-28;MEYVE;CILEK;kg;10.0;45.0;27.5
2023-01-30;SEBZE;TURP  FINDIK;adet;2.0;5.5;3.75
2023-01-30;SEBZE;DOMATES  BEEF;kg;8.0;28.0;18
2023-01-30;MEYVE;KIVI  YERLI;kg;10.0;30.0;20
2023-01-30;İTHAL..;ZENCEFİL;kg;36.0;76.0;56
2023-01-30;İTHAL..;PİTAHAYA;adet;36.0;76.0;56
2023-01-30;MEYVE;ELMA GSMİT;kg;4.0;20.0;12
2023-01-30;İTHAL..;ELMA STARKING(İTHAL);kg;10.0;25.0;17.5
2023-01-30;SEBZE;SALATALIK  SİLOR;kg;8.0;30.0;19
2023-01-30;MEYVE;LIMON  YENI (MAYER);kg;4.0;12.0;8
2023-01-30;İTHAL..;SARIMSAK  İTHAL;kg;20.0;65.0;42.5
2023-01-30;MEYVE;PORTAKAL WASHINGTON;kg;5.0;12.0;8.5
2023-01-30;MEYVE;ÜZÜM  BEYAZ;kg;8.0;30.0;19
2023-01-30;SEBZE;BİBER  MEKSİKA;kg;10.0;28.0;19
2023-01-30;SEBZE;ALABAŞ;kg;3.0;6.0;4.5
2023-01-30;MEYVE;AYVA;kg;8.0;16.0;12
2023-01-30;MEYVE;ARMUT  S.MARIA;kg;9.0;16.0;12.5
2023-01-30;MEYVE;CILEK;kg;10.0;45.0;27.5
2023-01-30;MEYVE;ELMA  AMASYA;kg;5.0;16.0;10.5
2023-01-30;MEYVE;ELMA  STARKING;kg;4.0;11.0;7.5
2023-01-30;MEYVE;GREYFURT;kg;4.0;16.0;10
2023-01-30;SEBZE;KARPUZ;kg;8.0;22.0;15
2023-01-30;MEYVE;ELMA  GALA;kg;7.5;11.0;9.25
2023-01-30;MEYVE;NAR;kg;10.0;20.0;15
2023-01-30;MEYVE;KESTANE;kg;20.0;75.0;47.5
2023-01-30;MEYVE;MANDALİNA;kg;7.0;16.0;11.5
2023-01-30;MEYVE;MUZ  YERLI;kg;10.0;17.0;13.5
2023-01-30;MEYVE;PORTAKAL  VALENCIA;kg;4.0;12.0;8
2023-01-30;İTHAL..;KIVI  İTHAL;kg;20.0;40.0;30
2023-01-30;MEYVE;LIMON  ;kg;4.0;15.0;9.5
2023-01-30;SEBZE;Y.MAYDONOZ;bağ;1.0;4.0;2.5
2023-01-30;SEBZE;Y.DEREOTU;bağ;1.0;4.0;2.5
2023-01-30;SEBZE;Y.ROKA;bağ;1.0;4.0;2.5
2023-01-30;SEBZE;Y.TERE;bağ;1.0;4.0;2.5
2023-01-30;SEBZE;Y.NANE;bağ;1.0;4.0;2.5
2023-01-30;MEYVE;ERIK  ANJELIKA;kg;10.0;25.0;17.5
2023-01-30;İTHAL..;ELMA GSMIT(İTHAL);kg;10.0;29.0;19.5
2023-01-30;MEYVE;ELMA  GOLDEN;kg;4.0;12.0;8
2023-01-30;MEYVE;ARMUT  ;kg;8.0;18.0;13
2023-01-30;SEBZE;KAVUN  SERA;kg;5.0;22.0;13.5
2023-01-30;İTHAL..;AVAKADO;adet;8.0;23.0;15.5
2023-01-30;İTHAL..;ANANAS;adet;22.0;35.0;28.5
2023-01-30;MEYVE;MANDALİNA SATSUMA;kg;6.0;17.0;11.5
2023-01-30;SEBZE;DOMATES SALKIM  (İYİ TARIM);kg;4.0;15.0;9.5
2023-01-30;SEBZE;DOMATES PEMBE;kg;10.0;23.0;16.5
2023-01-30;MEYVE;LIMON ENTER;kg;5.0;11.0;8
2023-01-30;MEYVE;LIMON LAMAS;kg;4.0;10.0;7
2023-01-30;SEBZE;PATATES TAZE(YIKANMIŞ);kg;4.0;9.5;6.75
2023-01-30;SEBZE;MANTAR (İSTİRİDYE);kg;30.0;60.0;45
2023-01-30;SEBZE;BIBER KÖY(MAZO);kg;7.0;30.0;18.5
2023-01-30;SEBZE;LAHANA KARA;kg;2.0;4.5;3.25
2023-01-30;MEYVE;ELMA FUJİ;kg;5.0;10.0;7.5
2023-01-30;SEBZE;TURP BEYAZ;kg;3.0;6.0;4.5
2023-01-30;İTHAL..;MUZ  ITHAL;kg;15.0;45.0;30
2023-01-30;SEBZE;PATLICAN  UZUN;kg;8.0;23.0;15.5
2023-01-30;SEBZE;MARUL AYSBERG;adet;4.0;11.0;7.5
2023-01-30;SEBZE;BIBER  KIL ACI;kg;10.0;38.0;24
2023-01-30;SEBZE;YERELMASI;kg;4.0;7.5;5.75
2023-01-30;İTHAL..;BİBER KALİFORNİYA;kg;20.0;50.0;35
2023-01-30;İTHAL..;HINDISTAN CEVIZI;adet;10.0;25.0;17.5
2023-01-30;MEYVE;PORTAKAL   FINIKE;kg;5.0;15.0;10
2023-01-30;SEBZE;BROKOLI;kg;4.0;10.0;7
2023-01-30;MEYVE;CENNET ELMASI;kg;10.0;30.0;20
2023-01-30;MEYVE;PORTAKAL  SIKMALIK;kg;5.0;9.0;7
2023-01-30;SEBZE;Y.REYHAN;adet;4.0;8.0;6
2023-01-30;SEBZE;BAKLA;kg;10.0;25.0;17.5
2023-01-30;SEBZE;BIBER  SIVRI;kg;10.0;40.0;25
2023-01-30;SEBZE;BIBER  DOLMA;kg;10.0;25.0;17.5
2023-01-30;SEBZE;ENGINAR;adet;3.0;10.0;6.5
2023-01-30;SEBZE;FASULYE   AYSE;kg;20.0;48.0;34
2023-01-30;SEBZE;FASULYE   CALI;kg;10.0;40.0;25
2023-01-30;SEBZE;HAVUC;kg;6.0;13.0;9.5
2023-01-30;SEBZE;ISPANAK;kg;4.0;10.0;7
2023-01-30;SEBZE;KABAK TAZE;kg;10.0;26.0;18
2023-01-30;SEBZE;KABAK  BAL;kg;6.0;9.0;7.5
2023-01-30;SEBZE;KEREVIZ;kg;5.0;10.0;7.5
2023-01-30;SEBZE;MARUL;adet;5.0;9.5;7.25
2023-01-30;SEBZE;PATLICAN TOPAN;kg;6.0;23.0;14.5
2023-01-30;SEBZE;PANCAR;kg;2.0;6.0;4
2023-01-30;SEBZE;SOGAN   TAZE;kg;8.0;25.0;16.5
2023-01-30;SEBZE;SOGAN   KURU;kg;4.0;11.5;7.75
2023-01-30;SEBZE;LAHANA  KIRMIZI;kg;2.0;5.0;3.5
2023-01-30;SEBZE;KARNABAHAR;kg;3.0;9.0;6
2023-01-30;SEBZE;TURP  KIRMIZI;kg;2.0;7.5;4.75
2023-01-30;SEBZE;SEMIZ OTU;kg;3.0;7.0;5
2023-01-30;SEBZE;YAPRAK  SALAMURA;kg;10.0;22.0;16
2023-01-30;SEBZE;SARIMSAK  KURU;kg;20.0;36.0;28
2023-01-30;SEBZE;PATATES  CALMA;kg;5.0;13.5;9.25
2023-01-30;SEBZE;BIBER  TATLI(ÇARLİSTON);kg;8.0;26.0;17
2023-01-30;SEBZE;MANTAR;kg;15.0;43.0;29
2023-01-30;SEBZE;SOGAN   KIRMIZI;kg;8.0;17.0;12.5
2023-01-30;SEBZE;BIBER KIRMIZI;kg;10.0;26.0;18
2023-01-30;SEBZE;LAHANA  BEYAZ;kg;4.0;13.0;8.5
2023-01-30;SEBZE;PIRASA;kg;3.0;8.0;5.5
2023-01-30;SEBZE;PAZI;adet;3.0;5.5;4.25
2023-01-30;SEBZE;LAHANA  BURUKSEL;kg;5.0;20.0;12.5
2023-01-30;SEBZE;DOMATES  SERA;kg;8.0;25.0;16.5
2023-01-30;SEBZE;SALATALIK  KASA;kg;5.0;30.0;17.5
2023-01-30;SEBZE;DOMATES  SALKIM;kg;8.0;24.0;16
2023-01-30;SEBZE;TURP  SIYAH;kg;2.0;6.0;4
2023-01-30;SEBZE;MARUL KIVIRCIK;adet;5.0;11.0;8
2023-01-30;İTHAL..;MANGO;adet;10.0;23.0;16.5
2023-01-30;MEYVE;ARMUT  DEVECI;kg;8.0;15.0;11.5
2023-01-30;SEBZE;MARUL LOLOROSSO;adet;4.0;12.0;8
2023-01-30;SEBZE;BİBER CİN;kg;11.0;28.0;19.5
2023-01-30;SEBZE;DOMATES CHERRY;kg;10.0;27.0;18.5
2023-01-31;İTHAL..;ELMA GSMIT(İTHAL);kg;10.0;29.0;19.5
2023-01-31;MEYVE;ELMA  GOLDEN;kg;4.0;14.0;9
2023-01-31;MEYVE;ARMUT  ;kg;8.0;20.0;14
2023-01-31;SEBZE;KAVUN  SERA;kg;5.0;22.0;13.5
2023-01-31;İTHAL..;AVAKADO;adet;8.0;24.0;16
2023-01-31;İTHAL..;ANANAS;adet;22.0;38.0;30
2023-01-31;İTHAL..;MUZ  ITHAL;kg;15.0;45.0;30
2023-01-31;İTHAL..;HINDISTAN CEVIZI;adet;10.0;25.0;17.5
2023-01-31;MEYVE;PORTAKAL   FINIKE;kg;5.0;11.0;8
2023-01-31;SEBZE;BROKOLI;kg;4.0;15.0;9.5
2023-01-31;MEYVE;CENNET ELMASI;kg;10.0;30.0;20
2023-01-31;MEYVE;PORTAKAL  SIKMALIK;kg;5.0;9.0;7
2023-01-31;SEBZE;Y.REYHAN;adet;4.0;8.0;6
2023-01-31;SEBZE;BAKLA;kg;10.0;30.0;20
2023-01-31;SEBZE;BIBER  SIVRI;kg;10.0;42.0;26
2023-01-31;SEBZE;BIBER  DOLMA;kg;10.0;28.0;19
2023-01-31;SEBZE;ENGINAR;adet;3.0;17.0;10
2023-01-31;SEBZE;FASULYE   AYSE;kg;20.0;55.0;37.5
2023-01-31;SEBZE;FASULYE   CALI;kg;10.0;45.0;27.5
2023-01-31;SEBZE;HAVUC;kg;6.0;13.0;9.5
2023-01-31;SEBZE;ISPANAK;kg;4.0;15.0;9.5
2023-01-31;SEBZE;KABAK TAZE;kg;10.0;23.0;16.5
2023-01-31;SEBZE;KABAK  BAL;kg;6.0;14.0;10
2023-01-31;SEBZE;KEREVIZ;kg;5.0;13.5;9.25
2023-01-31;SEBZE;MARUL;adet;5.0;9.5;7.25
2023-01-31;SEBZE;PATLICAN  UZUN;kg;8.0;27.0;17.5
2023-01-31;SEBZE;PATLICAN TOPAN;kg;6.0;28.0;17
2023-01-31;SEBZE;PANCAR;kg;2.0;7.0;4.5
2023-01-31;SEBZE;SOGAN   TAZE;kg;8.0;25.0;16.5
2023-01-31;SEBZE;SOGAN   KURU;kg;4.0;11.5;7.75
2023-01-31;SEBZE;LAHANA  KIRMIZI;kg;2.0;8.0;5
2023-01-31;SEBZE;KARNABAHAR;kg;3.0;9.5;6.25
2023-01-31;SEBZE;TURP  KIRMIZI;kg;4.0;12.5;8.25
2023-01-31;SEBZE;YAPRAK  SALAMURA;kg;10.0;22.0;16
2023-01-31;SEBZE;SARIMSAK  KURU;kg;20.0;38.0;29
2023-01-31;SEBZE;PATATES  CALMA;kg;5.0;13.5;9.25
2023-01-31;SEBZE;BIBER  TATLI(ÇARLİSTON);kg;8.0;27.0;17.5
2023-01-31;SEBZE;MARUL AYSBERG;adet;4.0;12.0;8
2023-01-31;SEBZE;MANTAR;kg;15.0;50.0;32.5
2023-01-31;SEBZE;SOGAN   KIRMIZI;kg;8.0;17.0;12.5
2023-01-31;SEBZE;BIBER KIRMIZI;kg;10.0;28.0;19
2023-01-31;SEBZE;LAHANA  BEYAZ;kg;4.0;9.0;6.5
2023-01-31;SEBZE;PIRASA;kg;3.0;9.0;6
2023-01-31;SEBZE;PAZI;adet;3.0;7.0;5
2023-01-31;SEBZE;BIBER  KIL ACI;kg;10.0;45.0;27.5
2023-01-31;SEBZE;LAHANA  BURUKSEL;kg;5.0;16.0;10.5
2023-01-31;SEBZE;DOMATES  SERA;kg;8.0;25.0;16.5
2023-01-31;SEBZE;SALATALIK  KASA;kg;5.0;32.0;18.5
2023-01-31;SEBZE;DOMATES  SALKIM;kg;8.0;20.0;14
2023-01-31;SEBZE;TURP  SIYAH;kg;2.0;5.5;3.75
2023-01-31;SEBZE;MARUL KIVIRCIK;adet;5.0;17.0;11
2023-01-31;SEBZE;YERELMASI;kg;4.0;15.0;9.5
2023-01-31;İTHAL..;MANGO;adet;10.0;23.0;16.5
2023-01-31;MEYVE;ARMUT  DEVECI;kg;8.0;17.0;12.5
2023-01-31;SEBZE;MARUL LOLOROSSO;adet;4.0;15.0;9.5
2023-01-31;SEBZE;BİBER CİN;kg;11.0;28.0;19.5
2023-01-31;SEBZE;DOMATES CHERRY;kg;10.0;25.0;17.5
2023-01-31;SEBZE;TURP  FINDIK;adet;2.0;5.0;3.5
2023-01-31;SEBZE;DOMATES  BEEF;kg;8.0;28.0;18
2023-01-31;MEYVE;KIVI  YERLI;kg;10.0;33.0;21.5
2023-01-31;İTHAL..;ZENCEFİL;kg;36.0;98.0;67
2023-01-31;İTHAL..;BİBER KALİFORNİYA;kg;20.0;55.0;37.5
2023-01-31;İTHAL..;PİTAHAYA;adet;36.0;76.0;56
2023-01-31;MEYVE;ELMA GSMİT;kg;4.0;22.0;13
2023-01-31;İTHAL..;ELMA STARKING(İTHAL);kg;10.0;25.0;17.5
2023-01-31;SEBZE;SALATALIK  SİLOR;kg;8.0;32.0;20
2023-01-31;MEYVE;LIMON  YENI (MAYER);kg;4.0;13.0;8.5
2023-01-31;İTHAL..;SARIMSAK  İTHAL;kg;20.0;65.0;42.5
2023-01-31;MEYVE;PORTAKAL WASHINGTON;kg;5.0;12.0;8.5
2023-01-31;MEYVE;ÜZÜM  BEYAZ;kg;8.0;30.0;19
2023-01-31;SEBZE;BİBER  MEKSİKA;kg;10.0;27.0;18.5
2023-01-31;SEBZE;ALABAŞ;kg;3.0;4.0;3.5
2023-01-31;MEYVE;MANDALİNA SATSUMA;kg;6.0;17.5;11.75
2023-01-31;SEBZE;DOMATES SALKIM  (İYİ TARIM);kg;4.0;14.0;9
2023-01-31;SEBZE;DOMATES PEMBE;kg;10.0;22.0;16
2023-01-31;MEYVE;LIMON ENTER;kg;5.0;11.0;8
2023-01-31;MEYVE;LIMON LAMAS;kg;4.0;15.0;9.5
2023-01-31;SEBZE;PATATES TAZE(YIKANMIŞ);kg;4.0;10.0;7
2023-01-31;SEBZE;MANTAR (İSTİRİDYE);kg;30.0;60.0;45
2023-01-31;SEBZE;BIBER KÖY(MAZO);kg;7.0;35.0;21
2023-01-31;SEBZE;LAHANA KARA;kg;2.0;4.5;3.25
2023-01-31;MEYVE;ELMA FUJİ;kg;5.0;13.0;9
2023-01-31;SEBZE;TURP BEYAZ;kg;3.0;6.0;4.5
2023-01-31;MEYVE;AYVA;kg;8.0;16.0;12
2023-01-31;MEYVE;ARMUT  S.MARIA;kg;9.0;14.0;11.5
2023-01-31;MEYVE;CILEK;kg;10.0;45.0;27.5
2023-01-31;MEYVE;ELMA  AMASYA;kg;5.0;17.0;11
2023-01-31;MEYVE;ELMA  STARKING;kg;4.0;15.0;9.5
2023-01-31;MEYVE;GREYFURT;kg;4.0;13.5;8.75
2023-01-31;SEBZE;KARPUZ;kg;8.0;22.0;15
2023-01-31;MEYVE;ELMA  GALA;kg;7.5;11.0;9.25
2023-01-31;MEYVE;NAR;kg;10.0;22.0;16
2023-01-31;MEYVE;KESTANE;kg;20.0;75.0;47.5
2023-01-31;MEYVE;MANDALİNA;kg;7.0;16.0;11.5
2023-01-31;MEYVE;MUZ  YERLI;kg;10.0;21.0;15.5
2023-01-31;MEYVE;PORTAKAL  VALENCIA;kg;4.0;13.0;8.5
2023-01-31;İTHAL..;KIVI  İTHAL;kg;20.0;40.0;30
2023-01-31;MEYVE;LIMON  ;kg;4.0;15.0;9.5
