TARIH;MAL_TURU;MAL_ADI;BIRIM;ASGARI_UCRET;AZAMI_UCRET;ORTALAMA_UCRET
2016-03-01;SEBZE;SOGAN   TAZE;KG;1;2.60;1.80
2016-03-01;SEBZE;SOGAN   KURU;KG;0.60;2;1.30
2016-03-01;SEBZE;LAHANA  KIRMIZI;KG;0.75;1.30;1.03
2016-03-01;SEBZE;KARNABAHAR;KG;0.40;1.20;0.80
2016-03-01;SEBZE;TURP  KIRMIZI;KG;0.50;1.30;0.90
2016-03-01;SEBZE;SARIMSAK  TAZE;KG;1.50;5;3.25
2016-03-01;SEBZE;SARIMSAK  KURU;KG;7;17;12
2016-03-01;SEBZE;PATATES  CALMA;KG;0.90;1.50;1.20
2016-03-01;SEBZE;BIBER  TATLI(ÇARLİSTON);KG;1.50;3.50;2.50
2016-03-01;SEBZE;MARUL AYSBERG;ADET;0.75;2;1.38
2016-03-01;SEBZE;MANTAR;KG;2.50;6;4.25
2016-03-01;SEBZE;SOGAN   KIRMIZI;KG;1.50;3;2.25
2016-03-01;SEBZE;BIBER KIRMIZI;KG;1.50;3.60;2.55
2016-03-01;SEBZE;LAHANA  BEYAZ;KG;0.40;1;0.70
2016-03-01;SEBZE;PIRASA;KG;0.60;1.30;0.95
2016-03-01;SEBZE;PAZI;ADET;0.60;1.20;0.90
2016-03-01;SEBZE;BIBER  KIL ACI;KG;4;8;6
2016-03-01;SEBZE;LAHANA  BURUKSEL;KG;0.75;2;1.38
2016-03-01;SEBZE;DOMATES  SERA;KG;0.50;1.60;1.05
2016-03-01;SEBZE;SALATALIK  KASA;KG;1.50;3.50;2.50
2016-03-01;SEBZE;DOMATES  SALKIM;KG;1;3;2
2016-03-01;SEBZE;MARUL KIVIRCIK;ADET;0.50;1.20;0.85
2016-03-01;SEBZE;YERELMASI;KG;0.60;1.20;0.90
2016-03-01;SEBZE;DENIZ BÖRÜLCESİ;ADET;0.25;0.50;0.38
2016-03-01;MEYVE;ARMUT  DEVECI;KG;1.50;3.50;2.50
2016-03-01;SEBZE;MARUL LOLOROSSO;ADET;1;2.30;1.65
2016-03-01;SEBZE;DOMATES CHERRY;KG;1.50;3.50;2.50
2016-03-01;MEYVE;KIVI  YERLI;KG;1.50;4;2.75
2016-03-01;İTHAL..;KAVUN  İTHAL;KG;6;10;8
2016-03-01;İTHAL..;ELMA STARKING(İTHAL);KG;2;4.50;3.25
2016-03-01;SEBZE;SALATALIK  SİLOR;KG;2.50;5;3.75
2016-03-01;MEYVE;ELMA  ARJANTİN;KG;0.75;2.50;1.63
2016-03-01;İTHAL..;SARIMSAK  İTHAL;KG;8;16;12
2016-03-01;MEYVE;PORTAKAL WASHINGTON;KG;0.75;2;1.38
2016-03-01;İTHAL..;ÜZÜM İTHAL;KG;5;15;10
2016-03-01;MEYVE;AYVA;KG;0.80;4;2.40
2016-03-01;MEYVE;ARMUT  S.MARIA;KG;1.50;3.70;2.60
2016-03-01;MEYVE;ELMA  II;KG;0.40;1.50;0.95
2016-03-01;MEYVE;CILEK;KG;3.50;7;5.25
2016-03-01;MEYVE;ELMA  AMASYA;KG;1.50;3.50;2.50
2016-03-01;MEYVE;ELMA  STARKING;KG;1;2.80;1.90
2016-03-01;MEYVE;GREYFURT;KG;0.40;1.20;0.80
2016-03-01;SEBZE;KARPUZ;KG;1.50;2.80;2.15
2016-03-01;MEYVE;NAR;KG;0.75;2.50;1.63
2016-03-01;MEYVE;KESTANE;KG;5;10;7.50
2016-03-01;MEYVE;MANDALİNA;KG;1;3;2
2016-03-01;MEYVE;MUZ  YERLI;KG;1.30;3.70;2.50
2016-03-01;MEYVE;PORTAKAL  MUHT;KG;0.30;1.20;0.75
2016-03-01;İTHAL..;KIVI  İTHAL;KG;3;6;4.50
2016-03-01;MEYVE;LIMON  KASA;KG;2;4.30;3.15
2016-03-01;MEYVE;LIMON  DOKME;KG;1;3.50;2.25
2016-03-01;SEBZE;Y.MAYDONOZ;BAĞ;0.20;0.30;0.25
2016-03-01;SEBZE;Y.DEREOTU;BAĞ;0.20;0.30;0.25
2016-03-01;SEBZE;Y.ROKA;BAĞ;0.20;0.30;0.25
2016-03-01;SEBZE;Y.TERE;BAĞ;0.20;0.35;0.28
2016-03-01;SEBZE;Y.NANE;BAĞ;0.25;0.50;0.38
2016-03-01;MEYVE;ERIK  ANJELIKA;KG;2.50;5;3.75
2016-03-01;İTHAL..;ELMA GSMIT(İTHAL);KG;2;4.50;3.25
2016-03-01;MEYVE;ELMA  GOLDEN;KG;0.60;2.50;1.55
2016-03-01;MEYVE;ARMUT  MUHT;KG;0.50;1.50;1
2016-03-01;MEYVE;MANDALINA (CLEMENTIN);KG;0.40;1.50;0.95
2016-03-01;İTHAL..;AVAKADO;ADET;1;3;2
2016-03-01;İTHAL..;ANANAS;ADET;3;6;4.50
2016-03-01;İTHAL..;MUZ  ITHAL;KG;2.50;5.75;4.13
2016-03-01;İTHAL..;HINDISTAN CEVIZI;ADET;1.50;3;2.25
2016-03-01;SEBZE;BROKOLI;KG;0.60;2;1.30
2016-03-01;SEBZE;BAKLA;KG;1;3;2
2016-03-01;SEBZE;BIBER  SIVRI;KG;2;5.50;3.75
2016-03-01;SEBZE;BIBER  DOLMA;KG;2;5;3.50
2016-03-01;SEBZE;ENGINAR;ADET;1;2.60;1.80
2016-03-01;SEBZE;FASULYE   CALI;KG;6;10;8
2016-03-02;MEYVE;ELMA  II;KG;0.40;1.50;0.95
2016-03-02;MEYVE;CILEK;KG;3;6.50;4.75
2016-03-02;MEYVE;ELMA  AMASYA;KG;1.50;3.50;2.50
2016-03-02;MEYVE;ELMA  STARKING;KG;1;3;2
2016-03-02;MEYVE;GREYFURT;KG;0.40;1.20;0.80
2016-03-02;SEBZE;KARPUZ;KG;1.50;2.80;2.15
2016-03-02;MEYVE;NAR;KG;0.75;2.50;1.63
2016-03-02;MEYVE;KESTANE;KG;5;10;7.50
2016-03-02;MEYVE;MANDALİNA;KG;1;3;2
2016-03-02;MEYVE;MUZ  YERLI;KG;1.30;3.70;2.50
2016-03-02;MEYVE;PORTAKAL  MUHT;KG;0.30;1.20;0.75
2016-03-02;İTHAL..;KIVI  İTHAL;KG;3;6;4.50
2016-03-02;MEYVE;LIMON  KASA;KG;2;4.30;3.15
2016-03-02;MEYVE;LIMON  DOKME;KG;1;3.50;2.25
2016-03-02;SEBZE;Y.MAYDONOZ;BAĞ;0.20;0.30;0.25
2016-03-02;SEBZE;Y.DEREOTU;BAĞ;0.20;0.30;0.25
2016-03-02;SEBZE;Y.ROKA;BAĞ;0.20;0.30;0.25
2016-03-02;SEBZE;Y.TERE;BAĞ;0.20;0.35;0.28
2016-03-02;SEBZE;Y.NANE;BAĞ;0.25;0.50;0.38
2016-03-02;MEYVE;ERIK  ANJELIKA;KG;2.50;5;3.75
2016-03-02;İTHAL..;ELMA GSMIT(İTHAL);KG;2;4.50;3.25
2016-03-02;MEYVE;ELMA  GOLDEN;KG;0.60;2.50;1.55
2016-03-02;MEYVE;ARMUT  MUHT;KG;0.50;1.50;1
2016-03-02;MEYVE;MANDALINA (CLEMENTIN);KG;0.40;1.50;0.95
2016-03-02;İTHAL..;AVAKADO;ADET;1;3;2
2016-03-02;İTHAL..;ANANAS;ADET;3;6;4.50
2016-03-02;İTHAL..;MUZ  ITHAL;KG;2.50;5.75;4.13
2016-03-02;İTHAL..;HINDISTAN CEVIZI;ADET;1.50;3;2.25
2016-03-02;SEBZE;BROKOLI;KG;0.60;2;1.30
2016-03-02;SEBZE;BAKLA;KG;1;3;2
2016-03-02;SEBZE;BIBER  SIVRI;KG;2;5.80;3.90
2016-03-02;SEBZE;BIBER  DOLMA;KG;2;5;3.50
2016-03-02;SEBZE;ENGINAR;ADET;1;2.50;1.75
2016-03-02;SEBZE;FASULYE   CALI;KG;6;10;8
2016-03-02;SEBZE;HAVUC;KG;0.50;1.30;0.90
2016-03-02;SEBZE;ISPANAK;KG;0.50;1.20;0.85
2016-03-02;SEBZE;KABAK TAZE;KG;0.60;2;1.30
2016-03-02;SEBZE;KABAK  BAL;KG;0.50;1.50;1
2016-03-02;SEBZE;KEREVIZ;KG;0.60;1.50;1.05
2016-03-02;SEBZE;MARUL;ADET;0.60;1.60;1.10
2016-03-02;SEBZE;PATLICAN  UZUN;KG;1;3;2
2016-03-02;SEBZE;PATLICAN TOPAN;KG;1.50;3;2.25
2016-03-02;SEBZE;PATATES;KG;0.40;1;0.70
2016-03-02;SEBZE;PANCAR;KG;0.50;1;0.75
2016-03-02;SEBZE;SOGAN   TAZE;KG;1;2.50;1.75
2016-03-02;SEBZE;SOGAN   KURU;KG;0.60;2;1.30
2016-03-02;SEBZE;LAHANA  KIRMIZI;KG;0.75;1.30;1.03
2016-03-02;SEBZE;KARNABAHAR;KG;0.40;1.20;0.80
2016-03-02;SEBZE;TURP  KIRMIZI;KG;0.50;1.30;0.90
2016-03-02;SEBZE;SARIMSAK  TAZE;KG;1.50;5;3.25
2016-03-02;SEBZE;SARIMSAK  KURU;KG;7;17;12
2016-03-02;SEBZE;PATATES  CALMA;KG;0.90;1.50;1.20
2016-03-02;SEBZE;BIBER  TATLI(ÇARLİSTON);KG;1.50;3.60;2.55
2016-03-02;SEBZE;MARUL AYSBERG;ADET;0.75;2;1.38
2016-03-02;SEBZE;MANTAR;KG;2.50;6;4.25
2016-03-02;SEBZE;SOGAN   KIRMIZI;KG;1.50;3;2.25
2016-03-02;SEBZE;BIBER KIRMIZI;KG;1.50;3.60;2.55
2016-03-02;SEBZE;LAHANA  BEYAZ;KG;0.40;1;0.70
2016-03-02;SEBZE;PIRASA;KG;0.60;1.30;0.95
2016-03-02;SEBZE;PAZI;ADET;0.50;1;0.75
2016-03-02;SEBZE;BIBER  KIL ACI;KG;4;8;6
2016-03-02;SEBZE;LAHANA  BURUKSEL;KG;0.75;2;1.38
2016-03-02;SEBZE;DOMATES  SERA;KG;0.50;1.60;1.05
2016-03-02;SEBZE;SALATALIK  KASA;KG;1;2.50;1.75
2016-03-02;SEBZE;DOMATES  SALKIM;KG;1;3;2
2016-03-02;SEBZE;MARUL KIVIRCIK;ADET;0.50;1.20;0.85
2016-03-02;SEBZE;YERELMASI;KG;0.60;1.20;0.90
2016-03-02;SEBZE;DENIZ BÖRÜLCESİ;ADET;0.25;0.50;0.38
2016-03-02;MEYVE;ARMUT  DEVECI;KG;1.50;3.50;2.50
2016-03-02;SEBZE;MARUL LOLOROSSO;ADET;1;2;1.50
2016-03-02;SEBZE;DOMATES CHERRY;KG;1.50;3.50;2.50
2016-03-02;MEYVE;KIVI  YERLI;KG;1.50;4;2.75
2016-03-02;İTHAL..;KAVUN  İTHAL;KG;6;10;8
2016-03-02;İTHAL..;ELMA STARKING(İTHAL);KG;2;4.50;3.25
2016-03-02;SEBZE;SALATALIK  SİLOR;KG;1.50;4;2.75
2016-03-02;MEYVE;ELMA  ARJANTİN;KG;0.75;2.50;1.63
2016-03-02;İTHAL..;SARIMSAK  İTHAL;KG;8;16;12
2016-03-02;MEYVE;PORTAKAL WASHINGTON;KG;0.75;2;1.38
2016-03-02;İTHAL..;ÜZÜM İTHAL;KG;5;15;10
2016-03-02;MEYVE;AYVA;KG;0.80;3.80;2.30
2016-03-02;MEYVE;ARMUT  S.MARIA;KG;1.50;3.50;2.50
2016-03-03;MEYVE;GREYFURT;KG;0.40;1.20;0.80
2016-03-03;SEBZE;KARPUZ;KG;1.50;2.80;2.15
2016-03-03;MEYVE;NAR;KG;0.75;2.50;1.63
2016-03-03;MEYVE;KESTANE;KG;5;10;7.50
2016-03-03;MEYVE;MANDALİNA;KG;1;3;2
2016-03-03;MEYVE;MUZ  YERLI;KG;1.30;3.70;2.50
2016-03-03;MEYVE;PORTAKAL  MUHT;KG;0.30;1.20;0.75
2016-03-03;İTHAL..;KIVI  İTHAL;KG;3;6;4.50
2016-03-03;MEYVE;LIMON  KASA;KG;2;4.30;3.15
2016-03-03;MEYVE;LIMON  DOKME;KG;1;3.50;2.25
2016-03-03;SEBZE;Y.MAYDONOZ;BAĞ;0.20;0.30;0.25
2016-03-03;SEBZE;Y.DEREOTU;BAĞ;0.20;0.30;0.25
2016-03-03;SEBZE;Y.ROKA;BAĞ;0.20;0.30;0.25
2016-03-03;SEBZE;Y.TERE;BAĞ;0.20;0.35;0.28
2016-03-03;SEBZE;Y.NANE;BAĞ;0.25;0.50;0.38
2016-03-03;MEYVE;ERIK  ANJELIKA;KG;2.50;5;3.75
2016-03-03;İTHAL..;ELMA GSMIT(İTHAL);KG;2;4.50;3.25
2016-03-03;MEYVE;BADEM-ÇAĞLA;KG;25;35;30
2016-03-03;MEYVE;ELMA  GOLDEN;KG;0.60;2.50;1.55
2016-03-03;MEYVE;ARMUT  MUHT;KG;0.50;1.50;1
2016-03-03;MEYVE;MANDALINA (CLEMENTIN);KG;0.40;1.50;0.95
2016-03-03;İTHAL..;AVAKADO;ADET;1;3;2
2016-03-03;İTHAL..;ANANAS;ADET;3;6;4.50
2016-03-03;İTHAL..;MUZ  ITHAL;KG;2.50;5.75;4.13
2016-03-03;İTHAL..;HINDISTAN CEVIZI;ADET;1.50;3;2.25
2016-03-03;SEBZE;BROKOLI;KG;0.60;2;1.30
2016-03-03;SEBZE;BAKLA;KG;1;3;2
2016-03-03;SEBZE;BIBER  SIVRI;KG;2;5.50;3.75
2016-03-03;SEBZE;BIBER  DOLMA;KG;2;5;3.50
2016-03-03;SEBZE;ENGINAR;ADET;1;2.80;1.90
2016-03-03;SEBZE;FASULYE   CALI;KG;6;10;8
2016-03-03;SEBZE;HAVUC;KG;0.50;1.30;0.90
2016-03-03;SEBZE;ISPANAK;KG;0.40;1;0.70
2016-03-03;SEBZE;KABAK TAZE;KG;0.50;1.80;1.15
2016-03-03;SEBZE;KABAK  BAL;KG;0.50;1.50;1
2016-03-03;SEBZE;KEREVIZ;KG;0.50;1.40;0.95
2016-03-03;SEBZE;MARUL;ADET;0.60;1.60;1.10
2016-03-03;SEBZE;PATLICAN  UZUN;KG;1;2.80;1.90
2016-03-03;SEBZE;PATLICAN TOPAN;KG;1.50;3;2.25
2016-03-03;SEBZE;PATATES;KG;0.40;1;0.70
2016-03-03;SEBZE;PANCAR;KG;0.50;1;0.75
2016-03-03;SEBZE;SOGAN   TAZE;KG;1;2.50;1.75
2016-03-03;SEBZE;SOGAN   KURU;KG;0.60;2;1.30
2016-03-03;SEBZE;LAHANA  KIRMIZI;KG;0.60;1.30;0.95
2016-03-03;SEBZE;KARNABAHAR;KG;0.40;1.20;0.80
2016-03-03;SEBZE;TURP  KIRMIZI;KG;0.50;1.30;0.90
2016-03-03;SEBZE;SARIMSAK  TAZE;KG;1.50;5;3.25
2016-03-03;SEBZE;SARIMSAK  KURU;KG;7;17;12
2016-03-03;SEBZE;PATATES  CALMA;KG;0.90;1.50;1.20
2016-03-03;SEBZE;BIBER  TATLI(ÇARLİSTON);KG;1.50;3.60;2.55
2016-03-03;SEBZE;MARUL AYSBERG;ADET;0.75;2;1.38
2016-03-03;SEBZE;MANTAR;KG;2.50;5.80;4.15
2016-03-03;SEBZE;SOGAN   KIRMIZI;KG;1.50;3;2.25
2016-03-03;SEBZE;BIBER KIRMIZI;KG;1.50;3.70;2.60
2016-03-03;SEBZE;LAHANA  BEYAZ;KG;0.40;1;0.70
2016-03-03;SEBZE;PIRASA;KG;0.50;1.30;0.90
2016-03-03;SEBZE;PAZI;ADET;0.50;1;0.75
2016-03-03;SEBZE;BIBER  KIL ACI;KG;4;8;6
2016-03-03;SEBZE;LAHANA  BURUKSEL;KG;0.75;2;1.38
2016-03-03;SEBZE;DOMATES  SERA;KG;0.50;1.50;1
2016-03-03;SEBZE;SALATALIK  KASA;KG;1;2.30;1.65
2016-03-03;SEBZE;DOMATES  SALKIM;KG;1;3;2
2016-03-03;SEBZE;MARUL KIVIRCIK;ADET;0.50;1.20;0.85
2016-03-03;SEBZE;YERELMASI;KG;0.60;1.20;0.90
2016-03-03;SEBZE;DENIZ BÖRÜLCESİ;ADET;0.25;0.50;0.38
2016-03-03;MEYVE;ARMUT  DEVECI;KG;1.50;3.50;2.50
2016-03-03;SEBZE;MARUL LOLOROSSO;ADET;1;2.30;1.65
2016-03-03;SEBZE;DOMATES CHERRY;KG;1.50;3.50;2.50
2016-03-03;MEYVE;KIVI  YERLI;KG;1.50;4.50;3
2016-03-03;İTHAL..;KAVUN  İTHAL;KG;6;10;8
2016-03-03;İTHAL..;ELMA STARKING(İTHAL);KG;2;4.50;3.25
2016-03-03;SEBZE;SALATALIK  SİLOR;KG;1.50;3.50;2.50
2016-03-03;MEYVE;ELMA  ARJANTİN;KG;0.75;2.50;1.63
2016-03-03;İTHAL..;SARIMSAK  İTHAL;KG;8;16;12
2016-03-03;MEYVE;PORTAKAL WASHINGTON;KG;0.75;2;1.38
2016-03-03;İTHAL..;ÜZÜM İTHAL;KG;5;15;10
2016-03-03;MEYVE;AYVA;KG;0.80;4;2.40
2016-03-03;MEYVE;ARMUT  S.MARIA;KG;1.50;3.80;2.65
2016-03-03;MEYVE;ELMA  II;KG;0.40;1.50;0.95
2016-03-03;MEYVE;CILEK;KG;3;6.50;4.75
2016-03-03;MEYVE;ELMA  AMASYA;KG;1.50;3.50;2.50
2016-03-03;MEYVE;ELMA  STARKING;KG;1;3;2
2016-03-04;MEYVE;ELMA  AMASYA;KG;1.50;3.50;2.50
2016-03-04;MEYVE;ELMA  STARKING;KG;1;3;2
2016-03-04;MEYVE;GREYFURT;KG;0.40;1.20;0.80
2016-03-04;SEBZE;KARPUZ;KG;1.50;2.80;2.15
2016-03-04;MEYVE;NAR;KG;0.75;2.50;1.63
2016-03-04;MEYVE;KESTANE;KG;5;10;7.50
2016-03-04;MEYVE;MANDALİNA;KG;1;3;2
2016-03-04;MEYVE;MUZ  YERLI;KG;1.30;3.80;2.55
2016-03-04;MEYVE;BADEM-ÇAĞLA;KG;20;30;25
2016-03-04;MEYVE;PORTAKAL  MUHT;KG;0.30;1.20;0.75
2016-03-04;İTHAL..;KIVI  İTHAL;KG;3;6;4.50
2016-03-04;MEYVE;LIMON  KASA;KG;2;4.30;3.15
2016-03-04;MEYVE;LIMON  DOKME;KG;1;3.50;2.25
2016-03-04;SEBZE;Y.MAYDONOZ;BAĞ;0.20;0.30;0.25
2016-03-04;SEBZE;Y.DEREOTU;BAĞ;0.20;0.30;0.25
2016-03-04;SEBZE;Y.ROKA;BAĞ;0.20;0.30;0.25
2016-03-04;SEBZE;Y.TERE;BAĞ;0.20;0.35;0.28
2016-03-04;SEBZE;Y.NANE;BAĞ;0.25;0.50;0.38
2016-03-04;MEYVE;ERIK  ANJELIKA;KG;2.50;5;3.75
2016-03-04;İTHAL..;ELMA GSMIT(İTHAL);KG;2;4.50;3.25
2016-03-04;MEYVE;ELMA  GOLDEN;KG;0.60;2.50;1.55
2016-03-04;MEYVE;ARMUT  MUHT;KG;0.50;1.50;1
2016-03-04;MEYVE;MANDALINA (CLEMENTIN);KG;0.40;1.50;0.95
2016-03-04;İTHAL..;AVAKADO;ADET;1;3;2
2016-03-04;İTHAL..;ANANAS;ADET;3;6;4.50
2016-03-04;İTHAL..;MUZ  ITHAL;KG;2.50;5.75;4.13
2016-03-04;İTHAL..;HINDISTAN CEVIZI;ADET;1.50;3;2.25
2016-03-04;SEBZE;BROKOLI;KG;0.60;2;1.30
2016-03-04;SEBZE;BAKLA;KG;1;3.50;2.25
2016-03-04;SEBZE;BIBER  SIVRI;KG;2;6;4
2016-03-04;SEBZE;BIBER  DOLMA;KG;2;5;3.50
2016-03-04;SEBZE;ENGINAR;ADET;1;2.80;1.90
2016-03-04;SEBZE;FASULYE   CALI;KG;6;12;9
2016-03-04;SEBZE;HAVUC;KG;0.50;1.30;0.90
2016-03-04;SEBZE;ISPANAK;KG;0.40;1.20;0.80
2016-03-04;SEBZE;KABAK TAZE;KG;0.50;2;1.25
2016-03-04;SEBZE;KABAK  BAL;KG;0.50;1.50;1
2016-03-04;SEBZE;KEREVIZ;KG;0.50;1.40;0.95
2016-03-04;SEBZE;MARUL;ADET;0.60;1.60;1.10
2016-03-04;SEBZE;PATLICAN  UZUN;KG;1;2.80;1.90
2016-03-04;SEBZE;PATLICAN TOPAN;KG;1.50;3;2.25
2016-03-04;SEBZE;PATATES;KG;0.40;0.90;0.65
2016-03-04;SEBZE;PANCAR;KG;0.50;1;0.75
2016-03-04;SEBZE;SOGAN   TAZE;KG;1;2.80;1.90
2016-03-04;SEBZE;SOGAN   KURU;KG;0.60;1.80;1.20
2016-03-04;SEBZE;LAHANA  KIRMIZI;KG;0.60;1.30;0.95
2016-03-04;SEBZE;KARNABAHAR;KG;0.40;1.30;0.85
2016-03-04;SEBZE;TURP  KIRMIZI;KG;0.50;1.30;0.90
2016-03-04;SEBZE;SARIMSAK  TAZE;KG;1.50;5;3.25
2016-03-04;SEBZE;SARIMSAK  KURU;KG;7;17;12
2016-03-04;SEBZE;PATATES  CALMA;KG;0.90;1.50;1.20
2016-03-04;SEBZE;BIBER  TATLI(ÇARLİSTON);KG;1.50;3.80;2.65
2016-03-04;SEBZE;MARUL AYSBERG;ADET;0.75;2;1.38
2016-03-04;SEBZE;MANTAR;KG;2.50;6;4.25
2016-03-04;SEBZE;SOGAN   KIRMIZI;KG;1.50;3;2.25
2016-03-04;SEBZE;BIBER KIRMIZI;KG;1.50;3.80;2.65
2016-03-04;SEBZE;LAHANA  BEYAZ;KG;0.40;1;0.70
2016-03-04;SEBZE;PIRASA;KG;0.50;1.30;0.90
2016-03-04;SEBZE;PAZI;ADET;0.50;1;0.75
2016-03-04;SEBZE;BIBER  KIL ACI;KG;4;8;6
2016-03-04;SEBZE;LAHANA  BURUKSEL;KG;0.75;2;1.38
2016-03-04;SEBZE;DOMATES  SERA;KG;0.50;1.50;1
2016-03-04;SEBZE;SALATALIK  KASA;KG;1;2.30;1.65
2016-03-04;SEBZE;DOMATES  SALKIM;KG;1;3;2
2016-03-04;SEBZE;MARUL KIVIRCIK;ADET;0.50;1.20;0.85
2016-03-04;SEBZE;YERELMASI;KG;0.60;1.20;0.90
2016-03-04;SEBZE;DENIZ BÖRÜLCESİ;ADET;0.25;0.50;0.38
2016-03-04;MEYVE;ARMUT  DEVECI;KG;1.50;3.50;2.50
2016-03-04;SEBZE;MARUL LOLOROSSO;ADET;1;2;1.50
2016-03-04;SEBZE;DOMATES CHERRY;KG;1.50;3.50;2.50
2016-03-04;MEYVE;KIVI  YERLI;KG;1.50;4.50;3
2016-03-04;İTHAL..;KAVUN  İTHAL;KG;6;10;8
2016-03-04;İTHAL..;ELMA STARKING(İTHAL);KG;2;4.50;3.25
2016-03-04;SEBZE;SALATALIK  SİLOR;KG;1.50;3;2.25
2016-03-04;MEYVE;ELMA  ARJANTİN;KG;0.75;2.50;1.63
2016-03-04;İTHAL..;SARIMSAK  İTHAL;KG;8;16;12
2016-03-04;MEYVE;PORTAKAL WASHINGTON;KG;0.75;2;1.38
2016-03-04;İTHAL..;ÜZÜM İTHAL;KG;5;15;10
2016-03-04;MEYVE;AYVA;KG;0.80;4;2.40
2016-03-04;MEYVE;ARMUT  S.MARIA;KG;1.50;4;2.75
2016-03-04;MEYVE;ELMA  II;KG;0.40;1.50;0.95
2016-03-04;MEYVE;CILEK;KG;3;6.50;4.75
2016-03-05;SEBZE;SOGAN   KURU;KG;0.60;2;1.30
2016-03-05;SEBZE;LAHANA  KIRMIZI;KG;0.60;1.30;0.95
2016-03-05;SEBZE;KARNABAHAR;KG;0.40;1.20;0.80
2016-03-05;SEBZE;TURP  KIRMIZI;KG;0.50;1.30;0.90
2016-03-05;SEBZE;SARIMSAK  TAZE;KG;1.50;5;3.25
2016-03-05;SEBZE;SARIMSAK  KURU;KG;7;17;12
2016-03-05;SEBZE;PATATES  CALMA;KG;0.90;1.50;1.20
2016-03-05;SEBZE;BIBER  TATLI(ÇARLİSTON);KG;1.50;3;2.25
2016-03-05;SEBZE;MARUL AYSBERG;ADET;0.75;2;1.38
2016-03-05;SEBZE;MANTAR;KG;2.50;5.80;4.15
2016-03-05;SEBZE;SOGAN   KIRMIZI;KG;1.50;3;2.25
2016-03-05;SEBZE;BIBER KIRMIZI;KG;1.50;3.50;2.50
2016-03-05;SEBZE;LAHANA  BEYAZ;KG;0.40;1;0.70
2016-03-05;MEYVE;AYVA;KG;0.80;4;2.40
2016-03-05;MEYVE;ARMUT  S.MARIA;KG;1.50;3.90;2.70
2016-03-05;MEYVE;ELMA  II;KG;0.40;1.50;0.95
2016-03-05;MEYVE;CILEK;KG;3;6.50;4.75
2016-03-05;MEYVE;ELMA  AMASYA;KG;1.50;3.50;2.50
2016-03-05;SEBZE;PIRASA;KG;0.50;1.30;0.90
2016-03-05;SEBZE;PAZI;ADET;0.50;1;0.75
2016-03-05;SEBZE;BIBER  KIL ACI;KG;4;8;6
2016-03-05;SEBZE;LAHANA  BURUKSEL;KG;0.75;2;1.38
2016-03-05;SEBZE;DOMATES  SERA;KG;0.50;1.50;1
2016-03-05;SEBZE;SALATALIK  KASA;KG;1;2;1.50
2016-03-05;SEBZE;DOMATES  SALKIM;KG;1;3;2
2016-03-05;SEBZE;MARUL KIVIRCIK;ADET;0.50;1.20;0.85
2016-03-05;SEBZE;YERELMASI;KG;0.60;1.20;0.90
2016-03-05;SEBZE;DENIZ BÖRÜLCESİ;ADET;0.25;0.50;0.38
2016-03-05;MEYVE;ARMUT  DEVECI;KG;1.50;3.50;2.50
2016-03-05;SEBZE;MARUL LOLOROSSO;ADET;1;2.30;1.65
2016-03-05;SEBZE;DOMATES CHERRY;KG;1.50;3;2.25
2016-03-05;MEYVE;KIVI  YERLI;KG;1.50;4.50;3
2016-03-05;İTHAL..;KAVUN  İTHAL;KG;6;10;8
2016-03-05;İTHAL..;ELMA STARKING(İTHAL);KG;2;4.50;3.25
2016-03-05;SEBZE;SALATALIK  SİLOR;KG;1.50;3.30;2.40
2016-03-05;MEYVE;ELMA  ARJANTİN;KG;0.75;2.50;1.63
2016-03-05;İTHAL..;SARIMSAK  İTHAL;KG;8;16;12
2016-03-05;MEYVE;PORTAKAL WASHINGTON;KG;0.75;2;1.38
2016-03-05;İTHAL..;ÜZÜM İTHAL;KG;5;15;10
2016-03-05;MEYVE;ELMA  STARKING;KG;1;3;2
2016-03-05;MEYVE;GREYFURT;KG;0.40;1.20;0.80
2016-03-05;SEBZE;KARPUZ;KG;1.50;2.80;2.15
2016-03-05;MEYVE;NAR;KG;0.75;2.50;1.63
2016-03-05;MEYVE;KESTANE;KG;5;10;7.50
2016-03-05;MEYVE;MANDALİNA;KG;1;3;2
2016-03-05;MEYVE;MUZ  YERLI;KG;1.30;3.70;2.50
2016-03-05;MEYVE;BADEM-ÇAĞLA;KG;25;30;27.50
2016-03-05;MEYVE;PORTAKAL  MUHT;KG;0.30;1.20;0.75
2016-03-05;İTHAL..;KIVI  İTHAL;KG;3;6;4.50
2016-03-05;MEYVE;LIMON  KASA;KG;2;4.30;3.15
2016-03-05;MEYVE;LIMON  DOKME;KG;1;3.50;2.25
2016-03-05;SEBZE;Y.MAYDONOZ;BAĞ;0.20;0.30;0.25
2016-03-05;SEBZE;Y.DEREOTU;BAĞ;0.20;0.30;0.25
2016-03-05;SEBZE;Y.ROKA;BAĞ;0.20;0.30;0.25
2016-03-05;SEBZE;Y.TERE;BAĞ;0.20;0.35;0.28
2016-03-05;SEBZE;Y.NANE;BAĞ;0.25;0.50;0.38
2016-03-05;MEYVE;ERIK  ANJELIKA;KG;2.50;5;3.75
2016-03-05;İTHAL..;ELMA GSMIT(İTHAL);KG;2;4.50;3.25
2016-03-05;MEYVE;ELMA  GOLDEN;KG;0.60;2.50;1.55
2016-03-05;MEYVE;ARMUT  MUHT;KG;0.50;1.50;1
